,Vanilla path planning - threshold 0.5,QuadTree path planning - threshold 0.5,Vanilla path planning - threshold 0.54,QuadTree path planning - threshold 0.54,Vanilla path planning - threshold 0.58,QuadTree path planning - threshold 0.58,Vanilla path planning - threshold 0.62,QuadTree path planning - threshold 0.62,Vanilla path planning - threshold 0.6599999999999999,QuadTree path planning - threshold 0.6599999999999999,Vanilla path planning - threshold 0.7,QuadTree path planning - threshold 0.7
15,0.0,0.0,0.0,0.0,0.2982053756713867,0.03092360496520996,0.04192543029785156,0.020908355712890625,0.04192519187927246,0.012968301773071289,0.17876148223876953,0.008013010025024414
16,0.06981563568115234,0.032911062240600586,0.0,0.0,0.09477853775024414,0.016953468322753906,0.056914567947387695,0.01701664924621582,0.0009999275207519531,0.015956640243530273,0.05385875701904297,0.02037358283996582
17,0.0,0.0,0.04188704490661621,0.022939443588256836,0.017950773239135742,0.027925968170166016,0.005998849868774414,0.04789996147155762,0.3764917850494385,0.018972158432006836,0.6791830062866211,0.027924776077270508
18,0.0,0.0,0.0059833526611328125,0.029920101165771484,0.0019948482513427734,0.025933504104614258,0.2566220760345459,0.028362274169921875,0.33185482025146484,0.03195905685424805,0.16356396675109863,0.02094244956970215
19,0.0020263195037841797,0.022609472274780273,0.05285930633544922,0.01795220375061035,0.0,0.0,0.032910823822021484,0.03454113006591797,0.3735392093658447,0.04584503173828125,0.0020287036895751953,0.028923511505126953
20,0.03394341468811035,0.02792954444885254,0.007978439331054688,0.04290032386779785,0.0688326358795166,0.019913911819458008,0.26030707359313965,0.046874046325683594,0.16951370239257812,0.022938966751098633,0.2772955894470215,0.03255772590637207
21,0.0,0.0,0.0039882659912109375,0.04089164733886719,0.09976673126220703,0.030855894088745117,0.023972511291503906,0.021409988403320312,0.6019799709320068,0.022367000579833984,0.1216738224029541,0.028466463088989258
22,0.0379023551940918,0.07380414009094238,0.009972810745239258,0.020943880081176758,0.0767965316772461,0.054724693298339844,0.02393651008605957,0.04886984825134277,0.23946619033813477,0.03419804573059082,0.5206072330474854,0.028922557830810547
23,0.0,0.0,0.02991962432861328,0.04188799858093262,0.01100468635559082,0.023920297622680664,0.003991127014160156,0.032912492752075195,0.4168884754180908,0.02834153175354004,0.3261289596557617,0.0299222469329834
24,0.0,0.0,0.0,0.0,0.36303234100341797,0.04498863220214844,0.11423087120056152,0.029029130935668945,0.20345544815063477,0.029918909072875977,0.034906625747680664,0.010999202728271484
25,0.0,0.0,0.0,0.0,0.049866676330566406,0.026921749114990234,0.13935351371765137,0.027956724166870117,0.44632530212402344,0.01997089385986328,0.16021490097045898,0.021912336349487305
26,0.09177017211914062,0.03789806365966797,0.14461398124694824,0.05884242057800293,0.001995086669921875,0.03390932083129883,0.3688201904296875,0.03291010856628418,0.0009987354278564453,0.01695704460144043,0.256894588470459,0.02094411849975586
27,0.0,0.0,0.025929689407348633,0.020943880081176758,0.09876728057861328,0.03622841835021973,0.25283026695251465,0.025929689407348633,0.06283402442932129,0.02695775032043457,0.009961128234863281,0.03589463233947754
28,0.0,0.0,0.02991342544555664,0.04587817192077637,0.2044844627380371,0.03489828109741211,0.0009984970092773438,0.014994144439697266,0.08779573440551758,0.029920339584350586,0.05887413024902344,0.016088485717773438
29,0.005983591079711914,0.04188799858093262,0.08876299858093262,0.025930404663085938,0.13962650299072266,0.03889822959899902,0.2882089614868164,0.03955674171447754,0.13167309761047363,0.02550482749938965,0.5110468864440918,0.010972023010253906
30,0.0,0.0,0.0020101070404052734,0.02093052864074707,0.06782150268554688,0.03191709518432617,0.26436662673950195,0.01883673667907715,0.33610081672668457,0.0551760196685791,0.1406238079071045,0.03206157684326172
31,0.009977102279663086,0.03191375732421875,0.09574389457702637,0.022938013076782227,0.18849539756774902,0.01994633674621582,0.42861485481262207,0.10970425605773926,0.002962350845336914,0.017647504806518555,0.11572480201721191,0.008977890014648438
32,0.0,0.0,0.22938752174377441,0.08178162574768066,0.05285763740539551,0.047872304916381836,0.06582450866699219,0.01648736000061035,0.0029942989349365234,0.016956090927124023,0.14760541915893555,0.060346364974975586
33,0.02593231201171875,0.04187369346618652,0.0,0.0,0.0009970664978027344,0.03394770622253418,0.002991199493408203,0.014960527420043945,0.0688486099243164,0.023936986923217773,0.46144938468933105,0.018906116485595703
34,0.02094411849975586,0.027925491333007812,0.0,0.0,0.0468747615814209,0.020943880081176758,0.024935483932495117,0.019946813583374023,0.17220592498779297,0.013993263244628906,0.16958069801330566,0.011970758438110352
35,0.0,0.0,0.0,0.0,0.29723691940307617,0.030788660049438477,0.2503628730773926,0.02995586395263672,0.3117077350616455,0.02094411849975586,0.0010309219360351562,0.023938417434692383
36,0.0,0.0,0.0009965896606445312,0.04587674140930176,0.20190906524658203,0.025931358337402344,0.12423443794250488,0.059841156005859375,0.08879518508911133,0.016954660415649414,0.0020265579223632812,0.011977195739746094
37,0.08377623558044434,0.02492976188659668,0.0,0.0,0.0,0.0,0.3012268543243408,0.03092479705810547,0.005983591079711914,0.02489328384399414,0.07238221168518066,0.015958070755004883
38,0.018949031829833984,0.023937225341796875,0.0,0.0,0.10774469375610352,0.04887199401855469,0.23337578773498535,0.01595902442932129,0.4404900074005127,0.02493596076965332,0.002993345260620117,0.02894902229309082
39,0.0,0.0,0.0,0.0,0.0409245491027832,0.02394270896911621,0.050862789154052734,0.01584601402282715,0.42790722846984863,0.016957998275756836,0.018948793411254883,0.02523183822631836
40,0.0,0.0,0.0,0.0,0.0019941329956054688,0.02121734619140625,0.08178043365478516,0.018159151077270508,0.239410400390625,0.015957355499267578,0.06984758377075195,0.034285783767700195
41,0.0,0.0,0.2902231216430664,0.027936935424804688,0.041889190673828125,0.04090571403503418,0.3919820785522461,0.05584836006164551,0.0438845157623291,0.01894998550415039,0.6452996730804443,0.019956588745117188
42,0.0,0.0,0.014960527420043945,0.022939205169677734,0.07779431343078613,0.03291130065917969,0.054853200912475586,0.026928424835205078,0.522118330001831,0.015543937683105469,0.13566827774047852,0.029951810836791992
43,0.0,0.0,0.20046424865722656,0.06681942939758301,0.009010553359985352,0.01695704460144043,0.21941375732421875,0.0498659610748291,0.30360984802246094,0.02497076988220215,0.29022645950317383,0.019982337951660156
44,0.01795172691345215,0.04188799858093262,0.035904645919799805,0.031913042068481445,0.38101720809936523,0.025954246520996094,0.435413122177124,0.04089188575744629,0.22444891929626465,0.014960527420043945,0.5025880336761475,0.023924589157104492
45,0.05186128616333008,0.028600454330444336,0.0019960403442382812,0.026926517486572266,0.15557003021240234,0.04890155792236328,0.07878875732421875,0.09825587272644043,0.11369585990905762,0.019938230514526367,0.010006427764892578,0.018950223922729492
46,0.0,0.0,0.0,0.0,0.13066792488098145,0.030916929244995117,0.5275900363922119,0.04365038871765137,0.02792501449584961,0.026928424835205078,0.589461088180542,0.022969722747802734
47,0.09574389457702637,0.03490614891052246,0.002992868423461914,0.027927160263061523,0.08078527450561523,0.024937152862548828,0.1545863151550293,0.024970531463623047,0.1436476707458496,0.04288506507873535,0.09278535842895508,0.029952287673950195
48,0.06780076026916504,0.02293872833251953,0.03490591049194336,0.036901235580444336,0.0,0.0,0.015529870986938477,0.027912139892578125,0.1297307014465332,0.010117292404174805,0.23396944999694824,0.01595759391784668
49,0.007977724075317383,0.02393627166748047,0.10571813583374023,0.03490567207336426,0.12067985534667969,0.02242136001586914,0.12865638732910156,0.02189946174621582,0.05884075164794922,0.020665407180786133,0.17240357398986816,0.01898336410522461
50,0.0,0.0,0.1266624927520752,0.01894831657409668,0.012933492660522461,0.02094435691833496,0.024963855743408203,0.027949094772338867,0.30789637565612793,0.022899389266967773,0.3500642776489258,0.01212620735168457
51,0.0,0.0,0.03688979148864746,0.034906625747680664,0.32712554931640625,0.021956920623779297,0.1727275848388672,0.026958465576171875,0.22942399978637695,0.0199129581451416,0.07579851150512695,0.011970758438110352
52,0.0,0.0,0.3001973628997803,0.037899017333984375,0.30222606658935547,0.029885530471801758,0.1675434112548828,0.022937774658203125,0.09178924560546875,0.022930383682250977,0.2782866954803467,0.020860671997070312
53,0.0,0.0,0.0019943714141845703,0.05186152458190918,0.02892613410949707,0.03093123435974121,0.0029952526092529297,0.029920101165771484,0.008976221084594727,0.02496480941772461,0.3233225345611572,0.025931835174560547
54,0.0,0.0,0.018948078155517578,0.029920339584350586,0.08577084541320801,0.01698756217956543,0.4000518321990967,0.026962995529174805,0.33859968185424805,0.011968374252319336,0.10272860527038574,0.010968685150146484
55,0.0,0.0,0.0,0.0,0.0030307769775390625,0.036864280700683594,0.41061902046203613,0.026896238327026367,0.49151611328125,0.017954349517822266,0.4497873783111572,0.032328128814697266
56,0.0,0.0,0.0,0.0,0.01897597312927246,0.027929067611694336,0.01795220375061035,0.019949913024902344,0.05987215042114258,0.0234835147857666,0.21442794799804688,0.023961782455444336
57,0.0,0.0,0.0,0.0,0.029921293258666992,0.018949508666992188,0.31316208839416504,0.018949508666992188,0.12517118453979492,0.020943403244018555,0.2757723331451416,0.01297450065612793
58,0.0,0.0,0.0,0.0,0.022937536239624023,0.018949270248413086,0.025929689407348633,0.014959335327148438,0.18354368209838867,0.033934593200683594,0.12174177169799805,0.02751445770263672
59,0.0,0.0,0.0019953250885009766,0.018947839736938477,0.43483710289001465,0.032912492752075195,0.43091750144958496,0.03352499008178711,0.506680965423584,0.09076547622680664,0.1381368637084961,0.01196908950805664
60,0.03191661834716797,0.02751898765563965,0.0039882659912109375,0.024933815002441406,0.10572028160095215,0.02500152587890625,0.09271574020385742,0.030920982360839844,0.3537726402282715,0.03394055366516113,0.0648648738861084,0.01698923110961914
61,0.04089045524597168,0.03095245361328125,0.03191518783569336,0.018949508666992188,0.018979310989379883,0.015958547592163086,0.22953343391418457,0.03191375732421875,0.326160192489624,0.018949270248413086,0.0798194408416748,0.01792001724243164
62,0.0,0.0,0.09773826599121094,0.04886913299560547,0.20747661590576172,0.02892279624938965,0.0,0.0,0.006981849670410156,0.023954153060913086,0.1107032299041748,0.03394174575805664
63,0.0,0.0,0.0,0.0,0.214461088180542,0.023969650268554688,0.4169187545776367,0.015957117080688477,0.004988908767700195,0.024810075759887695,0.28078603744506836,0.020978212356567383
64,0.0,0.0,0.03391003608703613,0.018949508666992188,0.31017065048217773,0.025931119918823242,0.465099573135376,0.03790163993835449,0.3452327251434326,0.024681568145751953,0.36310267448425293,0.03989410400390625
65,0.0,0.0,0.0,0.0,0.0009958744049072266,0.01795220375061035,0.4762301445007324,0.01796555519104004,0.003988742828369141,0.04986882209777832,0.016954421997070312,0.02097630500793457
66,0.10971522331237793,0.04288458824157715,0.0,0.0,0.027925491333007812,0.022937774658203125,0.06383061408996582,0.01794886589050293,0.31914544105529785,0.020944833755493164,0.22240734100341797,0.011941194534301758
67,0.0,0.0,0.2922177314758301,0.028922319412231445,0.021940946578979492,0.05884432792663574,0.2623326778411865,0.016954421997070312,0.06083798408508301,0.015956640243530273,0.257343053817749,0.027360200881958008
68,0.0009965896606445312,0.020977258682250977,0.0,0.0,0.0,0.0,0.39455556869506836,0.020964384078979492,0.016955852508544922,0.013678312301635742,0.0019941329956054688,0.06134915351867676
69,0.005018711090087891,0.01891946792602539,0.000997781753540039,0.021940946578979492,0.16755318641662598,0.019154071807861328,0.17362141609191895,0.04288482666015625,0.32567310333251953,0.021971702575683594,0.1835794448852539,0.030983686447143555
70,0.022945165634155273,0.021937131881713867,0.0019948482513427734,0.03390908241271973,0.01894974708557129,0.04886937141418457,0.2074127197265625,0.032912492752075195,0.30920958518981934,0.0539851188659668,0.010039329528808594,0.014973878860473633
71,0.0,0.0,0.0,0.0,0.012964963912963867,0.030916690826416016,0.07579708099365234,0.042885541915893555,0.007978677749633789,0.016666412353515625,0.009947776794433594,0.012965202331542969
72,0.06386137008666992,0.02592921257019043,0.0029916763305664062,0.028923511505126953,0.13164782524108887,0.025966644287109375,0.4040663242340088,0.08178973197937012,0.22539782524108887,0.03593850135803223,0.3780207633972168,0.03489184379577637
73,0.0,0.0,0.0019953250885009766,0.03690147399902344,0.07882356643676758,0.05524158477783203,0.3063850402832031,0.016953468322753906,0.00897526741027832,0.016962766647338867,0.053864240646362305,0.02194356918334961
74,0.0,0.0,0.07280492782592773,0.021942853927612305,0.2872331142425537,0.08278083801269531,0.06582355499267578,0.035335540771484375,0.003991127014160156,0.02094435691833496,0.5521774291992188,0.02294015884399414
75,0.007981538772583008,0.019518375396728516,0.023935556411743164,0.032912254333496094,0.08976364135742188,0.030925750732421875,0.11273193359375,0.017986059188842773,0.0,0.021940946578979492,0.27725744247436523,0.03091907501220703
76,0.012003421783447266,0.054807424545288086,0.0,0.0,0.25033092498779297,0.028922319412231445,0.0937507152557373,0.01993727684020996,0.0,0.0,0.4248642921447754,0.039984703063964844
77,0.0,0.0,0.0359187126159668,0.04885435104370117,0.0009970664978027344,0.030916929244995117,0.0,0.0,0.008013725280761719,0.029926776885986328,0.5789971351623535,0.019946813583374023
78,0.0,0.0,0.0,0.0,0.08477210998535156,0.028922319412231445,0.3692593574523926,0.019979476928710938,0.3187243938446045,0.01795339584350586,0.6259453296661377,0.013963699340820312
79,0.0029921531677246094,0.02194046974182129,0.17553019523620605,0.042884111404418945,0.03390979766845703,0.026929378509521484,0.07874941825866699,0.020945072174072266,0.220444917678833,0.01798391342163086,0.2752654552459717,0.02297043800354004
80,0.0,0.0,0.16755127906799316,0.025929927825927734,0.24933218955993652,0.08976030349731445,0.32616138458251953,0.03088545799255371,0.42288994789123535,0.01997089385986328,0.03889751434326172,0.022752046585083008
81,0.0,0.0,0.0,0.0,0.05086350440979004,0.03789830207824707,0.12761831283569336,0.024966716766357422,0.16356563568115234,0.05984163284301758,0.25775623321533203,0.011005878448486328
82,0.0907447338104248,0.026943206787109375,0.001024007797241211,0.07078289985656738,0.0009961128234863281,0.017951250076293945,0.4216165542602539,0.020943641662597656,0.005018711090087891,0.013930559158325195,0.08281540870666504,0.026929140090942383
83,0.001994609832763672,0.023935556411743164,0.0,0.0,0.06682181358337402,0.026928424835205078,0.25646138191223145,0.050864458084106445,0.001996278762817383,0.02197408676147461,0.07480072975158691,0.014959573745727539
84,0.001995086669921875,0.026928424835205078,0.30421972274780273,0.07380247116088867,0.18350911140441895,0.04388308525085449,0.21143317222595215,0.029920101165771484,0.10870885848999023,0.017952680587768555,0.05685067176818848,0.014958858489990234
85,0.0,0.0,0.2603030204772949,0.04886937141418457,0.3201446533203125,0.09075808525085449,0.0,0.0,0.33610105514526367,0.025931358337402344,0.028959035873413086,0.02091217041015625
86,0.0,0.0,0.0,0.0,0.34906554222106934,0.07877278327941895,0.39478135108947754,0.04787135124206543,0.0009982585906982422,0.01795172691345215,0.48835277557373047,0.01392984390258789
87,0.0,0.0,0.004986763000488281,0.0249326229095459,0.1266615390777588,0.03385615348815918,0.012965917587280273,0.01795196533203125,0.006017208099365234,0.05568075180053711,0.009973526000976562,0.054852962493896484
88,0.0,0.0,0.07081127166748047,0.04886937141418457,0.3181488513946533,0.0409245491027832,0.2732689380645752,0.014685869216918945,0.020978450775146484,0.028916597366333008,0.003992795944213867,0.024938344955444336
89,0.018949031829833984,0.05286216735839844,0.1984694004058838,0.04487943649291992,0.26927900314331055,0.02792668342590332,0.031914710998535156,0.03091597557067871,0.09275436401367188,0.016954660415649414,0.5116982460021973,0.007979393005371094
90,0.0,0.0,0.06083846092224121,0.020943880081176758,0.34906792640686035,0.041887521743774414,0.23541545867919922,0.02596426010131836,0.4430396556854248,0.03135395050048828,0.4298877716064453,0.0169219970703125
91,0.0,0.0,0.03291130065917969,0.039913177490234375,0.08477330207824707,0.024968624114990234,0.02493596076965332,0.052861690521240234,0.007978200912475586,0.011967658996582031,0.2658827304840088,0.027956724166870117
92,0.0,0.0,0.0059833526611328125,0.02393651008605957,0.16156721115112305,0.018949508666992188,0.0010635852813720703,0.017885446548461914,0.12067866325378418,0.01769733428955078,0.1416628360748291,0.029000520706176758
93,0.0,0.0,0.18849658966064453,0.05884289741516113,0.04188680648803711,0.016956806182861328,0.0249330997467041,0.029919147491455078,0.019976139068603516,0.017541885375976562,0.12220501899719238,0.009974002838134766
94,0.0,0.0,0.047870635986328125,0.03690290451049805,0.13063597679138184,0.025966167449951172,0.2249774932861328,0.013961553573608398,0.0030269622802734375,0.019945859909057617,0.004021883010864258,0.02390432357788086
95,0.039893150329589844,0.05086469650268555,0.05884218215942383,0.04886960983276367,0.10072970390319824,0.02593088150024414,0.04349017143249512,0.018912076950073242,0.30521631240844727,0.013929605484008789,0.0009899139404296875,0.022937774658203125
96,0.0,0.0,0.004987239837646484,0.039893150329589844,0.0657963752746582,0.018949031829833984,0.24395489692687988,0.0628347396850586,0.1112058162689209,0.02400803565979004,0.44281506538391113,0.027927160263061523
97,0.0,0.0,0.0,0.0,0.0,0.0,0.14664125442504883,0.020943641662597656,0.4288899898529053,0.030925989151000977,0.21761202812194824,0.03091740608215332
98,0.0,0.0,0.0019960403442382812,0.02592945098876953,0.06283307075500488,0.020944833755493164,0.05086350440979004,0.022937297821044922,0.0049669742584228516,0.04987287521362305,0.00901174545288086,0.02792191505432129
99,0.0,0.0,0.0,0.0,0.003990650177001953,0.03490757942199707,0.322235107421875,0.02455735206604004,0.05984163284301758,0.025961875915527344,0.288470983505249,0.03393888473510742
100,0.0,0.0,0.003984689712524414,0.01995539665222168,0.003988742828369141,0.028740882873535156,0.041884422302246094,0.027927160263061523,0.5843298435211182,0.07380390167236328,0.256314754486084,0.011001825332641602
101,0.0,0.0,0.0,0.0,0.034906864166259766,0.08577156066894531,0.07657861709594727,0.02997136116027832,0.002992391586303711,0.0359039306640625,0.4727749824523926,0.024669885635375977
102,0.0,0.0,0.017952680587768555,0.025930404663085938,0.007977962493896484,0.03889822959899902,0.0,0.0,0.022937297821044922,0.016956806182861328,0.07104682922363281,0.013962268829345703
103,0.23038434982299805,0.18051719665527344,0.04487943649291992,0.03291201591491699,0.14461374282836914,0.07583260536193848,0.04886960983276367,0.03794693946838379,0.3864779472351074,0.04487895965576172,0.15016674995422363,0.014960289001464844
104,0.026924848556518555,0.023935317993164062,0.021940231323242188,0.023936748504638672,0.0,0.0,0.0010004043579101562,0.03212785720825195,0.15958499908447266,0.0249330997467041,0.001995086669921875,0.011967182159423828
105,0.003989696502685547,0.0638284683227539,0.0,0.0,0.36801719665527344,0.03690028190612793,0.010005474090576172,0.04285240173339844,0.0827791690826416,0.033945560455322266,0.07084918022155762,0.013962507247924805
106,0.0,0.0,0.0,0.0,0.07579636573791504,0.018950223922729492,0.5121707916259766,0.028922080993652344,0.3670170307159424,0.023937463760375977,0.019947052001953125,0.022945165634155273
107,0.041887760162353516,0.02792644500732422,0.2822451591491699,0.034906625747680664,0.16954779624938965,0.03490614891052246,0.0698091983795166,0.01894855499267578,0.0019965171813964844,0.015957117080688477,0.6143703460693359,0.041877031326293945
108,0.0,0.0,0.0,0.0,0.01795220375061035,0.06582260131835938,0.018949031829833984,0.03390955924987793,0.22205543518066406,0.015960216522216797,0.2604844570159912,0.017951011657714844
109,0.0,0.0,0.0,0.0,0.23639893531799316,0.01994943618774414,0.40050411224365234,0.026961565017700195,0.045876502990722656,0.024332284927368164,0.0010004043579101562,0.02297663688659668
110,0.0,0.0,0.10471987724304199,0.021940946578979492,0.0029718875885009766,0.027520418167114258,0.07032012939453125,0.01898360252380371,0.5341808795928955,0.03693413734436035,0.027959108352661133,0.017920732498168945
111,0.0,0.0,0.07082200050354004,0.039893150329589844,0.007978677749633789,0.028302431106567383,0.0010006427764892578,0.013961553573608398,0.013962507247924805,0.021479129791259766,0.12082886695861816,0.010525226593017578
112,0.0,0.0,0.08078479766845703,0.027925491333007812,0.06183767318725586,0.06383156776428223,0.03191637992858887,0.015522956848144531,0.3850100040435791,0.025930166244506836,0.017974853515625,0.012964963912963867
113,0.0,0.0,0.001995563507080078,0.01795196533203125,0.09075641632080078,0.025006771087646484,0.08178091049194336,0.016954898834228516,0.603440523147583,0.013956069946289062,0.13265776634216309,0.025931835174560547
114,0.10970592498779297,0.04288506507873535,0.0,0.0,0.01898360252380371,0.04085803031921387,0.02895641326904297,0.06591582298278809,0.15857481956481934,0.029922962188720703,0.17852163314819336,0.02094435691833496
115,0.0,0.0,0.23138093948364258,0.061835527420043945,0.33812689781188965,0.022920846939086914,0.06984448432922363,0.02390575408935547,0.5784876346588135,0.01598811149597168,0.003030061721801758,0.016957521438598633
116,0.002992391586303711,0.022938966751098633,0.06682157516479492,0.03291201591491699,0.1795179843902588,0.07681608200073242,0.25532007217407227,0.0248873233795166,0.4009590148925781,0.02393651008605957,0.0009963512420654297,0.011969566345214844
117,0.0,0.0,0.1545860767364502,0.030916929244995117,0.14960026741027832,0.03690052032470703,0.5291895866394043,0.040925025939941406,0.18504738807678223,0.01745891571044922,0.3626372814178467,0.030918121337890625
118,0.0,0.0,0.007977485656738281,0.037900447845458984,0.0907590389251709,0.030799388885498047,0.0049860477447509766,0.024380922317504883,0.019981861114501953,0.02310347557067871,0.47232484817504883,0.04599928855895996
119,0.0,0.0,0.0009980201721191406,0.021941184997558594,0.06085944175720215,0.052596330642700195,0.006982564926147461,0.02075648307800293,0.005984067916870117,0.043915748596191406,0.0,0.0
120,0.0,0.0,0.01994609832763672,0.04587817192077637,0.00899505615234375,0.021923303604125977,0.05987238883972168,0.025931835174560547,0.07579898834228516,0.020232439041137695,0.0009958744049072266,0.019481420516967773
121,0.0,0.0,0.0,0.0,0.07180619239807129,0.04391646385192871,0.04788970947265625,0.033876657485961914,0.000997304916381836,0.02991962432861328,0.02792525291442871,0.02843022346496582
122,0.0,0.0,0.20345664024353027,0.03390979766845703,0.0,0.0,0.017951488494873047,0.024934768676757812,0.046379804611206055,0.02792668342590332,0.1625964641571045,0.019947290420532227
123,0.0,0.0,0.11967945098876953,0.019946813583374023,0.0030024051666259766,0.019954681396484375,0.03992915153503418,0.06919598579406738,0.05385541915893555,0.026929140090942383,0.10667300224304199,0.01695561408996582
124,0.0,0.0,0.30219268798828125,0.03590273857116699,0.0,0.0,0.1874995231628418,0.019950151443481445,0.1406247615814209,0.0543515682220459,0.10072994232177734,0.00997304916381836
125,0.17852139472961426,0.028922319412231445,0.08178091049194336,0.03089761734008789,0.0,0.0,0.17057490348815918,0.05086374282836914,0.3441128730773926,0.028923511505126953,0.35318446159362793,0.02967357635498047
126,0.0,0.0,0.027926206588745117,0.01994609832763672,0.40888142585754395,0.024962425231933594,0.20696020126342773,0.027512788772583008,0.3869197368621826,0.027971267700195312,0.018980979919433594,0.016923189163208008
127,0.0,0.0,0.03191375732421875,0.043883562088012695,0.08480358123779297,0.022846460342407227,0.4486546516418457,0.020534753799438477,0.47826218605041504,0.032912254333496094,0.3072226047515869,0.017987966537475586
128,0.10172605514526367,0.0329134464263916,0.043881893157958984,0.021923303604125977,0.13862991333007812,0.026964664459228516,0.19718241691589355,0.020350217819213867,0.45578694343566895,0.02390265464782715,0.04790353775024414,0.011717081069946289
129,0.0,0.0,0.03989291191101074,0.02692699432373047,0.04886913299560547,0.02892160415649414,0.4089381694793701,0.021939754486083984,0.10974240303039551,0.025278568267822266,0.03490853309631348,0.01408696174621582
130,0.055841922760009766,0.14161109924316406,0.024934768676757812,0.046898603439331055,0.00698089599609375,0.021941423416137695,0.17752504348754883,0.015979290008544922,0.001993894577026367,0.014991521835327148,0.633305549621582,0.023668766021728516
131,0.11962509155273438,0.024933338165283203,0.09175515174865723,0.017951488494873047,0.059850215911865234,0.022940874099731445,0.4578714370727539,0.030947208404541016,0.05787920951843262,0.023967504501342773,0.4813425540924072,0.019948482513427734
132,0.043883323669433594,0.03191423416137695,0.03989148139953613,0.02194046974182129,0.019945859909057617,0.024918556213378906,0.36815762519836426,0.034938812255859375,0.03342127799987793,0.01795196533203125,0.008978605270385742,0.01296854019165039
133,0.0,0.0,0.0,0.0,0.035901546478271484,0.019945144653320312,0.180556058883667,0.06286478042602539,0.0753028392791748,0.026928424835205078,0.014960527420043945,0.01795196533203125
134,0.0039882659912109375,0.029919147491455078,0.000997781753540039,0.03390789031982422,0.10970640182495117,0.03490924835205078,0.3048577308654785,0.03394460678100586,0.32715749740600586,0.022121906280517578,0.023969173431396484,0.016716480255126953
