Threshold,VanillaPathTime,QuadGenTime,QuadPathTime
0.4,0.0006310939788818359,0.0462651252746582,0.056722164154052734
0.40030030030030034,0.0010979175567626953,0.045168161392211914,0.05673527717590332
0.4006006006006006,0.0008549690246582031,0.04589676856994629,0.05692648887634277
0.4009009009009009,0.0005838871002197266,0.08052873611450195,0.09204578399658203
0.40120120120120123,0.0013511180877685547,0.04639005661010742,0.05737590789794922
0.40150150150150155,0.0008361339569091797,0.04499197006225586,0.0950009822845459
0.4018018018018018,0.0005970001220703125,0.07605719566345215,0.08723735809326172
0.4021021021021021,0.001173257827758789,0.044380903244018555,0.05576181411743164
0.40240240240240244,0.0015208721160888672,0.04452013969421387,0.05552816390991211
0.4027027027027027,0.0009658336639404297,0.04451179504394531,0.05598783493041992
0.403003003003003,0.0008568763732910156,0.047548770904541016,0.06101274490356445
0.40330330330330333,0.0014362335205078125,0.0445408821105957,0.05602884292602539
0.40360360360360364,0.0023479461669921875,0.044905900955200195,0.0555877685546875
0.4039039039039039,0.0006878376007080078,0.0441441535949707,0.05524420738220215
0.4042042042042042,0.002900838851928711,0.04500603675842285,0.05744194984436035
0.40450450450450454,0.0017371177673339844,0.0814809799194336,0.09374094009399414
0.40480480480480485,0.0008111000061035156,0.08132100105285645,0.0925288200378418
0.4051051051051051,0.0012311935424804688,0.04472088813781738,0.05593585968017578
0.40540540540540543,0.0013592243194580078,0.04540276527404785,0.05821585655212402
0.40570570570570574,0.001215219497680664,0.08115291595458984,0.09353065490722656
0.406006006006006,0.0007159709930419922,0.04380536079406738,0.05517745018005371
0.4063063063063063,0.0005958080291748047,0.04549598693847656,0.056368112564086914
0.40660660660660664,0.0009670257568359375,0.07927703857421875,0.09145021438598633
0.40690690690690695,0.001033782958984375,0.04398679733276367,0.0556488037109375
0.4072072072072072,0.00061798095703125,0.08292603492736816,0.09357309341430664
0.4075075075075075,0.0006053447723388672,0.04437875747680664,0.055620670318603516
0.40780780780780784,0.0007212162017822266,0.08134603500366211,0.09318780899047852
0.4081081081081081,0.0012278556823730469,0.04364323616027832,0.05591726303100586
0.4084084084084084,0.0014181137084960938,0.04419422149658203,0.05588722229003906
0.40870870870870873,0.0006148815155029297,0.04405522346496582,0.056258440017700195
0.40900900900900905,0.0008220672607421875,0.043801069259643555,0.055702924728393555
0.4093093093093093,0.0005717277526855469,0.043656349182128906,0.055837392807006836
0.4096096096096096,0.0006198883056640625,0.04378914833068848,0.05502200126647949
0.40990990990990994,0.0011701583862304688,0.043920040130615234,0.05562591552734375
0.4102102102102102,0.0005819797515869141,0.04377484321594238,0.05565190315246582
0.4105105105105105,0.001107931137084961,0.04400992393493652,0.05622386932373047
0.41081081081081083,0.0007581710815429688,0.043356895446777344,0.05572080612182617
0.41111111111111115,0.001783132553100586,0.07516217231750488,0.08664703369140625
0.4114114114114114,0.002691984176635742,0.0424189567565918,0.05503201484680176
0.4117117117117117,0.0006918907165527344,0.04487180709838867,0.05589890480041504
0.41201201201201204,0.001959085464477539,0.0440671443939209,0.05569601058959961
0.41231231231231236,0.0006642341613769531,0.043897151947021484,0.05580592155456543
0.4126126126126126,0.0027649402618408203,0.07496809959411621,0.08616018295288086
0.41291291291291293,0.0008051395416259766,0.08107590675354004,0.09274697303771973
0.41321321321321325,0.0010209083557128906,0.044415950775146484,0.05835700035095215
0.4135135135135135,0.0006039142608642578,0.07756686210632324,0.09018683433532715
0.4138138138138138,0.0030362606048583984,0.042981863021850586,0.05595278739929199
0.41411411411411414,0.0015339851379394531,0.10756301879882812,0.12245726585388184
0.41441441441441446,0.0008392333984375,0.043708086013793945,0.05609321594238281
0.4147147147147147,0.0007040500640869141,0.042489051818847656,0.05596518516540527
0.41501501501501503,0.0014677047729492188,0.044033050537109375,0.055558204650878906
0.41531531531531535,0.0005781650543212891,0.04355573654174805,0.0549619197845459
0.4156156156156156,0.001523733139038086,0.04347062110900879,0.05587363243103027
0.4159159159159159,0.0010709762573242188,0.04417705535888672,0.056051015853881836
0.41621621621621624,0.0015671253204345703,0.042404890060424805,0.05394864082336426
0.41651651651651656,0.0006983280181884766,0.06954479217529297,0.08241772651672363
0.4168168168168168,0.0022339820861816406,0.042217254638671875,0.05572342872619629
0.41711711711711713,0.0010209083557128906,0.0449678897857666,0.055928945541381836
0.41741741741741745,0.0013210773468017578,0.04261898994445801,0.05506300926208496
0.4177177177177177,0.001767873764038086,0.08057308197021484,0.09283113479614258
0.418018018018018,0.0005679130554199219,0.043530941009521484,0.055667877197265625
0.41831831831831834,0.0011339187622070312,0.04277920722961426,0.05575227737426758
0.41861861861861865,0.001898050308227539,0.07900118827819824,0.09125924110412598
0.4189189189189189,0.0007488727569580078,0.04339408874511719,0.05570816993713379
0.41921921921921923,0.0008409023284912109,0.10784602165222168,0.12070012092590332
0.41951951951951955,0.001600027084350586,0.0424349308013916,0.055816650390625
0.41981981981981986,0.0019249916076660156,0.04337120056152344,0.05569124221801758
0.4201201201201201,0.0021588802337646484,0.07071590423583984,0.08449506759643555
0.42042042042042044,0.0008020401000976562,0.08153295516967773,0.09480404853820801
0.42072072072072075,0.0007748603820800781,0.04933667182922363,0.06264662742614746
0.421021021021021,0.0007300376892089844,0.04387307167053223,0.05594015121459961
0.42132132132132133,0.0015871524810791016,0.07786107063293457,0.08966422080993652
0.42162162162162165,0.0005741119384765625,0.044922828674316406,0.05698800086975098
0.42192192192192196,0.0006351470947265625,0.08240365982055664,0.0948648452758789
0.4222222222222222,0.0010688304901123047,0.08301281929016113,0.09524297714233398
0.42252252252252254,0.0005509853363037109,0.04218602180480957,0.05584096908569336
0.42282282282282285,0.001074075698852539,0.08055281639099121,0.09287285804748535
0.42312312312312317,0.0010440349578857422,0.042488813400268555,0.05559372901916504
