Dimension,VanillaPathTime,QuadGenTime,QuadPathTime
21,0.0014688968658447266,0.0006690025329589844,0.0012392997741699219
21,0.0054018497467041016,0.0006690025329589844,0.0018336772918701172
21,0.007023811340332031,0.0006690025329589844,0.0023987293243408203
21,0.008362770080566406,0.0006690025329589844,0.0029685497283935547
21,0.008795738220214844,0.0006690025329589844,0.0035326480865478516
21,0.0009369850158691406,0.0006690025329589844,0.0041675567626953125
21,0.0027856826782226562,0.0006690025329589844,0.004748821258544922
21,0.00743865966796875,0.0006690025329589844,0.005347490310668945
22,1.71661376953125e-05,0.0003848075866699219,0.0008904933929443359
22,0.005096912384033203,0.0003848075866699219,0.0014057159423828125
22,0.005714893341064453,0.0003848075866699219,0.0019068717956542969
22,0.006213188171386719,0.0003848075866699219,0.0024046897888183594
22,0.006387233734130859,0.0003848075866699219,0.0029075145721435547
22,0.01119232177734375,0.0003848075866699219,0.0034165382385253906
22,0.017284393310546875,0.0003848075866699219,0.003934383392333984
22,0.01867818832397461,0.0003848075866699219,0.004443645477294922
22,0.023123502731323242,0.0003848075866699219,0.0049474239349365234
22,0.02463531494140625,0.0003848075866699219,0.005471467971801758
23,0.0006358623504638672,0.0005469322204589844,0.001210927963256836
23,0.002579927444458008,0.0005469322204589844,0.0018680095672607422
23,1.2874603271484375e-05,0.0005469322204589844,0.002523183822631836
23,0.0025157928466796875,0.0005469322204589844,0.0031919479370117188
23,0.0003681182861328125,0.0005469322204589844,0.0038487911224365234
23,0.0014162063598632812,0.0005469322204589844,0.004519939422607422
23,0.0012750625610351562,0.0005469322204589844,0.0051839351654052734
24,0.0007469654083251953,0.0007910728454589844,0.0015721321105957031
24,0.0014908313751220703,0.0007910728454589844,0.002334117889404297
24,0.0017521381378173828,0.0007910728454589844,0.0030879974365234375
24,0.0058782100677490234,0.0007910728454589844,0.0038809776306152344
24,0.009304046630859375,0.0007910728454589844,0.004644155502319336
24,0.00986623764038086,0.0007910728454589844,0.005418062210083008
24,0.00017523765563964844,0.0007910728454589844,0.006159067153930664
24,0.0002155303955078125,0.0007910728454589844,0.006905078887939453
25,0.008842945098876953,0.0006289482116699219,0.0012850761413574219
25,0.012537002563476562,0.0006289482116699219,0.0019419193267822266
25,0.014137029647827148,0.0006289482116699219,0.0025599002838134766
25,0.002351045608520508,0.0006289482116699219,0.003171682357788086
25,0.004327058792114258,0.0006289482116699219,0.0037767887115478516
25,0.008626937866210938,0.0006289482116699219,0.004390716552734375
25,0.011058807373046875,0.0006289482116699219,0.004984617233276367
25,0.0029497146606445312,0.0006289482116699219,0.005604743957519531
26,0.0008981227874755859,0.011691808700561523,0.012496709823608398
26,0.011773347854614258,0.011691808700561523,0.01335763931274414
26,0.011207103729248047,0.011691808700561523,0.014128684997558594
26,0.01677417755126953,0.011691808700561523,0.014925479888916016
26,0.010911941528320312,0.011691808700561523,0.0157625675201416
26,0.01731395721435547,0.011691808700561523,0.01659560203552246
27,0.002691030502319336,0.0008080005645751953,0.0016379356384277344
27,0.0051691532135009766,0.0008080005645751953,0.0024619102478027344
27,0.014931201934814453,0.0008080005645751953,0.003384828567504883
27,0.01526331901550293,0.0008080005645751953,0.00416874885559082
27,0.020273685455322266,0.0008080005645751953,0.005028486251831055
27,0.02893686294555664,0.0008080005645751953,0.00587153434753418
27,0.028986692428588867,0.0008080005645751953,0.0066454410552978516
27,0.03633451461791992,0.0008080005645751953,0.00747227668762207
27,0.006331205368041992,0.0008080005645751953,0.008295536041259766
28,0.015478134155273438,0.0007627010345458984,0.0016617774963378906
28,0.020779132843017578,0.0007627010345458984,0.0024209022521972656
28,0.03681206703186035,0.0007627010345458984,0.003322601318359375
28,0.05117678642272949,0.0007627010345458984,0.00409388542175293
28,0.0005590915679931641,0.0007627010345458984,0.004840850830078125
28,0.004495143890380859,0.0007627010345458984,0.005603790283203125
28,0.005657196044921875,0.0007627010345458984,0.006358623504638672
28,0.006011009216308594,0.0007627010345458984,0.007100582122802734
29,0.013874292373657227,0.0006880760192871094,0.0014729499816894531
29,0.024385452270507812,0.0006880760192871094,0.0022110939025878906
29,0.032390594482421875,0.0006880760192871094,0.002946138381958008
29,0.03260374069213867,0.0006880760192871094,0.0036132335662841797
29,0.03625965118408203,0.0006880760192871094,0.004281282424926758
29,0.037770748138427734,0.0006880760192871094,0.004956245422363281
29,0.05162167549133301,0.0006880760192871094,0.005685329437255859
29,0.0599977970123291,0.0006880760192871094,0.006387233734130859
29,0.07744789123535156,0.0006880760192871094,0.007135152816772461
29,0.08044910430908203,0.0006880760192871094,0.0078012943267822266
30,0.010020017623901367,0.0009338855743408203,0.0018639564514160156
30,0.02052593231201172,0.0009338855743408203,0.002791881561279297
30,0.03766679763793945,0.0009338855743408203,0.0037398338317871094
30,0.04046273231506348,0.0009338855743408203,0.004665851593017578
30,0.042824506759643555,0.0009338855743408203,0.00557398796081543
30,0.043929338455200195,0.0009338855743408203,0.00644993782043457
30,0.05570840835571289,0.0009338855743408203,0.007376909255981445
30,0.0003910064697265625,0.0009338855743408203,0.008266925811767578
31,0.0015468597412109375,0.0012240409851074219,0.002173185348510742
31,0.0025751590728759766,0.0012240409851074219,0.0030870437622070312
31,0.0033597946166992188,0.0012240409851074219,0.00406193733215332
31,0.009136676788330078,0.0012240409851074219,0.005076169967651367
31,0.017970561981201172,0.0012240409851074219,0.006052255630493164
31,0.03347635269165039,0.0012240409851074219,0.007161378860473633
31,0.0356142520904541,0.0012240409851074219,0.008099555969238281
31,0.04629826545715332,0.0012240409851074219,0.009127378463745117
31,0.06124234199523926,0.0012240409851074219,0.010195493698120117
32,0.029481887817382812,0.0017087459564208984,0.004868745803833008
32,0.046980857849121094,0.0017087459564208984,0.007607936859130859
32,0.04755258560180664,0.0017087459564208984,0.009937047958374023
32,0.049997568130493164,0.0017087459564208984,0.01229405403137207
32,0.050032615661621094,0.0017087459564208984,0.014581918716430664
32,0.0561366081237793,0.0017087459564208984,0.017084836959838867
32,0.06889843940734863,0.0017087459564208984,0.01986098289489746
32,0.07205438613891602,0.0017087459564208984,0.022236108779907227
32,0.09058642387390137,0.0017087459564208984,0.02514934539794922
32,0.11146759986877441,0.0017087459564208984,0.02768230438232422
33,0.0009109973907470703,0.002096891403198242,0.00439000129699707
33,0.03245210647583008,0.002096891403198242,0.007730007171630859
33,0.061602115631103516,0.002096891403198242,0.010921955108642578
33,0.06217217445373535,0.002096891403198242,0.013101816177368164
33,0.08935022354125977,0.002096891403198242,0.015775680541992188
33,0.10995912551879883,0.002096891403198242,0.018468856811523438
33,0.11530303955078125,0.002096891403198242,0.020688772201538086
33,0.11761021614074707,0.002096891403198242,0.022902727127075195
33,0.14226698875427246,0.002096891403198242,0.02579975128173828
33,0.14340496063232422,0.002096891403198242,0.02798771858215332
34,0.0039179325103759766,0.0015549659729003906,0.0035500526428222656
34,0.012416839599609375,0.0015549659729003906,0.005475044250488281
34,0.012499809265136719,0.0015549659729003906,0.007377147674560547
34,0.016814708709716797,0.0015549659729003906,0.009324312210083008
34,0.0213775634765625,0.0015549659729003906,0.011208295822143555
34,0.02176976203918457,0.0015549659729003906,0.01300501823425293
34,0.04390096664428711,0.0015549659729003906,0.015095949172973633
34,0.05174589157104492,0.0015549659729003906,0.01696014404296875
34,0.05306267738342285,0.0015549659729003906,0.018763303756713867
34,0.05680584907531738,0.0015549659729003906,0.020636320114135742
35,0.0007390975952148438,0.0021660327911376953,0.004060983657836914
35,0.030659198760986328,0.0021660327911376953,0.00686192512512207
35,0.017553091049194336,0.0021660327911376953,0.008827924728393555
35,0.017759084701538086,0.0021660327911376953,0.010706663131713867
35,0.02223801612854004,0.0021660327911376953,0.012627840042114258
35,0.022535085678100586,0.0021660327911376953,0.014538764953613281
35,0.024463176727294922,0.0021660327911376953,0.016438722610473633
35,0.04445815086364746,0.0021660327911376953,0.0184476375579834
35,0.05499720573425293,0.0021660327911376953,0.020349502563476562
36,0.00019407272338867188,0.0019109249114990234,0.004278898239135742
36,0.002590179443359375,0.0019109249114990234,0.0067729949951171875
36,0.007686138153076172,0.0019109249114990234,0.009208917617797852
36,0.04808688163757324,0.0019109249114990234,0.012516021728515625
36,0.08709073066711426,0.0019109249114990234,0.01610112190246582
36,0.11104869842529297,0.0019109249114990234,0.019120216369628906
36,0.11907744407653809,0.0019109249114990234,0.021576404571533203
36,0.11973953247070312,0.0019109249114990234,0.023932218551635742
36,0.13857030868530273,0.0019109249114990234,0.027038097381591797
37,0.0076677799224853516,0.0022110939025878906,0.004655122756958008
37,0.017833948135375977,0.0022110939025878906,0.007300138473510742
37,0.042912960052490234,0.0022110939025878906,0.010012149810791016
37,0.05315876007080078,0.0022110939025878906,0.012545347213745117
37,0.07507157325744629,0.0022110939025878906,0.015580415725708008
37,0.08153676986694336,0.0022110939025878906,0.01806330680847168
37,0.08311676979064941,0.0022110939025878906,0.02039027214050293
37,0.08422684669494629,0.0022110939025878906,0.022701263427734375
37,0.09793996810913086,0.0022110939025878906,0.025017976760864258
37,0.09859204292297363,0.0022110939025878906,0.027318954467773438
38,0.003493070602416992,0.002256155014038086,0.0048291683197021484
38,0.012962102890014648,0.002256155014038086,0.007520198822021484
38,0.05497312545776367,0.002256155014038086,0.01039433479309082
38,0.02280712127685547,0.002256155014038086,0.013042449951171875
38,0.025049209594726562,0.002256155014038086,0.015501260757446289
38,0.03890204429626465,0.002256155014038086,0.018708229064941406
38,0.03894615173339844,0.002256155014038086,0.021158218383789062
38,0.08654522895812988,0.002256155014038086,0.02430415153503418
39,0.02693319320678711,0.0022878646850585938,0.004818916320800781
39,0.028460264205932617,0.0022878646850585938,0.007204771041870117
39,0.04589724540710449,0.0022878646850585938,0.00951385498046875
39,0.04608917236328125,0.0022878646850585938,0.011757850646972656
39,0.07359623908996582,0.0022878646850585938,0.014461040496826172
39,0.0771331787109375,0.0022878646850585938,0.016878128051757812
39,0.08094120025634766,0.0022878646850585938,0.019215106964111328
39,0.1332411766052246,0.0022878646850585938,0.02191019058227539
39,0.13468623161315918,0.0022878646850585938,0.024224042892456055
40,0.018828868865966797,0.002125978469848633,0.004536151885986328
40,0.05746769905090332,0.002125978469848633,0.007377147674560547
40,0.07195162773132324,0.002125978469848633,0.01037907600402832
40,0.07248258590698242,0.002125978469848633,0.012752056121826172
40,0.07863569259643555,0.002125978469848633,0.015201091766357422
40,0.13695764541625977,0.002125978469848633,0.01870131492614746
40,0.0006949901580810547,0.002125978469848633,0.02107834815979004
40,0.005123615264892578,0.002125978469848633,0.02355170249938965
41,0.0001621246337890625,0.0021669864654541016,0.004513978958129883
41,0.035236358642578125,0.0021669864654541016,0.007317781448364258
41,0.04813432693481445,0.0021669864654541016,0.009648561477661133
41,0.05376720428466797,0.0021669864654541016,0.01192331314086914
41,0.05885910987854004,0.0021669864654541016,0.01422119140625
41,0.09582924842834473,0.0021669864654541016,0.017026185989379883
41,0.11738729476928711,0.0021669864654541016,0.0195920467376709
41,0.012489080429077148,0.0021669864654541016,0.0218660831451416
41,0.031127214431762695,0.0021669864654541016,0.024470806121826172
42,0.06505894660949707,0.0029439926147460938,0.0075299739837646484
42,0.08440589904785156,0.0029439926147460938,0.010927915573120117
42,0.0950160026550293,0.0029439926147460938,0.01376795768737793
42,0.14427399635314941,0.0029439926147460938,0.016898155212402344
42,0.00046896934509277344,0.0029439926147460938,0.019659042358398438
42,0.06014704704284668,0.0029439926147460938,0.023662090301513672
42,0.07427310943603516,0.0029439926147460938,0.026508092880249023
42,0.0545957088470459,0.0029439926147460938,0.029471397399902344
43,0.0056040287017822266,0.002774953842163086,0.005666971206665039
43,0.043107032775878906,0.002774953842163086,0.009122848510742188
43,0.1031651496887207,0.002774953842163086,0.012795686721801758
43,0.11082315444946289,0.002774953842163086,0.015575647354125977
43,0.14655089378356934,0.002774953842163086,0.018888473510742188
43,0.15746307373046875,0.002774953842163086,0.021863460540771484
43,0.1577622890472412,0.002774953842163086,0.024613380432128906
43,0.15987157821655273,0.002774953842163086,0.02740311622619629
43,0.18514275550842285,0.002774953842163086,0.031263113021850586
43,0.19194293022155762,0.002774953842163086,0.034258127212524414
44,0.009352922439575195,0.002263784408569336,0.005018711090087891
44,0.010658979415893555,0.002263784408569336,0.007651805877685547
44,0.05477285385131836,0.002263784408569336,0.011094808578491211
44,0.0900278091430664,0.002263784408569336,0.013859987258911133
44,0.17521190643310547,0.002263784408569336,0.017364978790283203
44,0.18774795532226562,0.002263784408569336,0.020251989364624023
44,0.26090264320373535,0.002263784408569336,0.023334980010986328
44,0.3069956302642822,0.002263784408569336,0.026294708251953125
44,0.3504457473754883,0.002263784408569336,0.029541730880737305
44,0.3745856285095215,0.002263784408569336,0.03247880935668945
45,0.02996683120727539,0.003112316131591797,0.006142377853393555
45,0.037909746170043945,0.003112316131591797,0.009543418884277344
45,0.047713518142700195,0.003112316131591797,0.01255345344543457
45,0.05783963203430176,0.003112316131591797,0.015812397003173828
45,0.11478447914123535,0.003112316131591797,0.01937246322631836
45,0.14684128761291504,0.003112316131591797,0.022272348403930664
45,0.20136094093322754,0.003112316131591797,0.025701522827148438
45,0.003300905227661133,0.003112316131591797,0.028482675552368164
45,0.009544134140014648,0.003112316131591797,0.031473398208618164
46,0.04225778579711914,0.0031757354736328125,0.006670951843261719
46,0.08209729194641113,0.0031757354736328125,0.01090383529663086
46,0.13614225387573242,0.0031757354736328125,0.014089822769165039
46,0.1405491828918457,0.0031757354736328125,0.017044782638549805
46,0.1957991123199463,0.0031757354736328125,0.020831823348999023
46,0.2391059398651123,0.0031757354736328125,0.02406167984008789
46,0.0006122589111328125,0.0031757354736328125,0.026938438415527344
46,0.0008623600006103516,0.0031757354736328125,0.02982330322265625
47,0.010684013366699219,0.002279043197631836,0.004700899124145508
47,0.013938188552856445,0.002279043197631836,0.007077693939208984
47,0.04977822303771973,0.002279043197631836,0.009790658950805664
47,0.08113622665405273,0.002279043197631836,0.012492656707763672
47,0.11083221435546875,0.002279043197631836,0.014931678771972656
47,0.1471552848815918,0.002279043197631836,0.017427682876586914
47,0.1537461280822754,0.002279043197631836,0.019823789596557617
47,0.15613198280334473,0.002279043197631836,0.02222275733947754
47,0.15826773643493652,0.002279043197631836,0.02460789680480957
48,0.005532979965209961,0.0190582275390625,0.02188730239868164
48,0.005661725997924805,0.0190582275390625,0.02465224266052246
48,0.04837346076965332,0.0190582275390625,0.028093338012695312
48,0.04908156394958496,0.0190582275390625,0.030863285064697266
48,0.05014967918395996,0.0190582275390625,0.03362321853637695
48,0.16310644149780273,0.0190582275390625,0.03837299346923828
48,0.17180728912353516,0.0190582275390625,0.041181087493896484
48,0.23093795776367188,0.0190582275390625,0.045127153396606445
48,0.25200915336608887,0.0190582275390625,0.048029184341430664
48,0.27882909774780273,0.0190582275390625,0.05106925964355469
49,0.010626077651977539,0.0030977725982666016,0.006193876266479492
49,0.05482602119445801,0.0030977725982666016,0.009331941604614258
49,0.09160208702087402,0.0030977725982666016,0.013074874877929688
49,0.02410602569580078,0.0030977725982666016,0.01624608039855957
49,0.04264211654663086,0.0030977725982666016,0.019572973251342773
49,0.04321622848510742,0.0030977725982666016,0.02256608009338379
49,0.04772138595581055,0.0030977725982666016,0.025642871856689453
49,0.05699729919433594,0.0030977725982666016,0.028627872467041016
49,0.13640642166137695,0.0030977725982666016,0.03252005577087402
50,0.018605947494506836,0.003437042236328125,0.0069048404693603516
50,0.12385201454162598,0.003437042236328125,0.012277603149414062
50,0.004166841506958008,0.003437042236328125,0.01545262336730957
50,0.0044858455657958984,0.003437042236328125,0.01859879493713379
50,0.11270308494567871,0.003437042236328125,0.023412466049194336
50,0.2443222999572754,0.003437042236328125,0.028893232345581055
50,0.393796443939209,0.003437042236328125,0.034151315689086914
50,0.4053966999053955,0.003437042236328125,0.037354230880737305
50,0.41019368171691895,0.003437042236328125,0.040517330169677734
51,0.07345199584960938,0.0032281875610351562,0.006589174270629883
51,0.14061403274536133,0.0032281875610351562,0.010415077209472656
51,0.23240900039672852,0.0032281875610351562,0.01400899887084961
51,0.23867416381835938,0.0032281875610351562,0.017003774642944336
51,0.23953008651733398,0.0032281875610351562,0.01999378204345703
51,0.26561498641967773,0.0032281875610351562,0.02302074432373047
51,0.4322681427001953,0.0032281875610351562,0.02744770050048828
51,0.4367513656616211,0.0032281875610351562,0.030487537384033203
51,0.558617353439331,0.0032281875610351562,0.034961700439453125
52,0.0914449691772461,0.003422975540161133,0.0075380802154541016
52,0.01952505111694336,0.003422975540161133,0.010769128799438477
52,0.1554117202758789,0.003422975540161133,0.015540361404418945
52,0.1476900577545166,0.003422975540161133,0.020325183868408203
52,0.004812002182006836,0.003422975540161133,0.02353525161743164
52,0.07070493698120117,0.003422975540161133,0.027636289596557617
52,0.2246417999267578,0.003422975540161133,0.0320591926574707
53,0.09374594688415527,0.0036437511444091797,0.008594751358032227
53,0.24887871742248535,0.0036437511444091797,0.012758016586303711
53,0.25396084785461426,0.0036437511444091797,0.015832185745239258
53,0.39647769927978516,0.0036437511444091797,0.020169496536254883
53,0.4172825813293457,0.0036437511444091797,0.023375749588012695
53,0.4430866241455078,0.0036437511444091797,0.0269467830657959
53,0.46843743324279785,0.0036437511444091797,0.030132055282592773
53,0.4806075096130371,0.0036437511444091797,0.03324389457702637
53,0.17746520042419434,0.0036437511444091797,0.038518667221069336
54,0.004266023635864258,0.0036940574645996094,0.006996870040893555
54,0.10463523864746094,0.0036940574645996094,0.010919809341430664
54,0.1230461597442627,0.0036940574645996094,0.014227867126464844
54,0.13375616073608398,0.0036940574645996094,0.01762986183166504
54,0.1370701789855957,0.0036940574645996094,0.02091693878173828
54,0.1619243621826172,0.0036940574645996094,0.02451777458190918
54,0.17549729347229004,0.0036940574645996094,0.0281217098236084
54,0.2499682903289795,0.0036940574645996094,0.03175473213195801
54,0.27062010765075684,0.0036940574645996094,0.03540658950805664
54,0.3044581413269043,0.0036940574645996094,0.03865957260131836
55,0.05093812942504883,0.003574848175048828,0.0074558258056640625
55,0.06554436683654785,0.003574848175048828,0.010860919952392578
55,0.1611614227294922,0.003574848175048828,0.014654159545898438
55,0.16881632804870605,0.003574848175048828,0.018768310546875
55,0.17027735710144043,0.003574848175048828,0.02198028564453125
55,0.1794111728668213,0.003574848175048828,0.025438308715820312
55,0.20216727256774902,0.003574848175048828,0.028821229934692383
55,0.20908117294311523,0.003574848175048828,0.0320734977722168
55,0.002763032913208008,0.003574848175048828,0.03548860549926758
56,0.19562482833862305,0.004255056381225586,0.008594989776611328
56,0.20079469680786133,0.004255056381225586,0.011589288711547852
56,0.41979169845581055,0.004255056381225586,0.015806198120117188
56,0.4219486713409424,0.004255056381225586,0.018801212310791016
56,0.012944936752319336,0.004255056381225586,0.021770477294921875
56,0.13842368125915527,0.004255056381225586,0.025546550750732422
56,0.35112500190734863,0.004255056381225586,0.029711246490478516
56,0.567573070526123,0.004255056381225586,0.03453826904296875
56,0.801184892654419,0.004255056381225586,0.039252281188964844
57,0.11177802085876465,0.004206180572509766,0.00888514518737793
57,0.11626815795898438,0.004206180572509766,0.012460947036743164
57,0.25847601890563965,0.004206180572509766,0.018623828887939453
57,0.28545093536376953,0.004206180572509766,0.0225827693939209
57,0.1447129249572754,0.004206180572509766,0.026622772216796875
57,0.22028803825378418,0.004206180572509766,0.030330657958984375
58,0.11584186553955078,0.003186941146850586,0.007451057434082031
58,0.19434666633605957,0.003186941146850586,0.010849237442016602
58,0.23987460136413574,0.003186941146850586,0.01435232162475586
58,0.28783631324768066,0.003186941146850586,0.01808953285217285
58,0.3925282955169678,0.003186941146850586,0.022284746170043945
58,0.1640310287475586,0.003186941146850586,0.027156829833984375
58,0.2086811065673828,0.003186941146850586,0.03125166893005371
58,0.25375914573669434,0.003186941146850586,0.03528141975402832
58,0.4710879325866699,0.003186941146850586,0.03978252410888672
59,0.00020313262939453125,0.003916025161743164,0.007340908050537109
59,0.136735200881958,0.003916025161743164,0.012299776077270508
59,0.17292118072509766,0.003916025161743164,0.016229629516601562
59,0.25298309326171875,0.003916025161743164,0.02049851417541504
59,0.3673570156097412,0.003916025161743164,0.025318622589111328
59,0.6526038646697998,0.003916025161743164,0.030699491500854492
59,0.7955777645111084,0.003916025161743164,0.03570055961608887
60,0.07224106788635254,0.004202127456665039,0.007838010787963867
60,0.21024394035339355,0.004202127456665039,0.012239933013916016
60,0.24726104736328125,0.004202127456665039,0.01540684700012207
60,0.25993800163269043,0.004202127456665039,0.018512725830078125
60,0.5501418113708496,0.004202127456665039,0.023582935333251953
60,0.6388928890228271,0.004202127456665039,0.02712106704711914
60,0.656559944152832,0.004202127456665039,0.030282020568847656
61,0.3030362129211426,0.004357099533081055,0.010586023330688477
61,0.6497223377227783,0.004357099533081055,0.01755499839782715
61,0.8184664249420166,0.004357099533081055,0.022336721420288086
61,1.1751086711883545,0.004357099533081055,0.02868962287902832
61,1.210477590560913,0.004357099533081055,0.032590627670288086
61,1.3596563339233398,0.004357099533081055,0.03741574287414551
61,1.6905534267425537,0.004357099533081055,0.04306459426879883
61,1.6993215084075928,0.004357099533081055,0.04666876792907715
61,1.7201645374298096,0.004357099533081055,0.0504148006439209
61,1.883934736251831,0.004357099533081055,0.055507659912109375
62,0.07905888557434082,0.004767894744873047,0.009055852890014648
62,0.19691014289855957,0.004767894744873047,0.013942718505859375
62,0.02773308753967285,0.004767894744873047,0.018006563186645508
62,0.2159883975982666,0.004767894744873047,0.022266387939453125
62,0.2771944999694824,0.004767894744873047,0.026403427124023438
62,0.1281731128692627,0.004767894744873047,0.031447410583496094
62,0.13115906715393066,0.004767894744873047,0.03534841537475586
63,0.020479202270507812,0.004681110382080078,0.008311986923217773
63,0.31763720512390137,0.004681110382080078,0.01299905776977539
63,0.3513622283935547,0.004681110382080078,0.016661882400512695
63,0.40627312660217285,0.004681110382080078,0.02023005485534668
63,0.41431093215942383,0.004681110382080078,0.02381110191345215
63,0.010029077529907227,0.004681110382080078,0.027726173400878906
63,0.19057607650756836,0.004681110382080078,0.03334522247314453
63,0.25414204597473145,0.004681110382080078,0.037485361099243164
63,0.3847534656524658,0.004681110382080078,0.04140520095825195
64,0.005383968353271484,0.0069692134857177734,0.015670061111450195
64,0.005568981170654297,0.0069692134857177734,0.02381110191345215
64,0.011871814727783203,0.0069692134857177734,0.03199434280395508
64,0.24047279357910156,0.0069692134857177734,0.04930233955383301
64,0.55165696144104,0.0069692134857177734,0.0682222843170166
64,0.5716707706451416,0.0069692134857177734,0.07699131965637207
64,0.604027509689331,0.0069692134857177734,0.09912633895874023
64,0.6053426265716553,0.0069692134857177734,0.1072993278503418
64,0.8666236400604248,0.0069692134857177734,0.12097740173339844
64,1.0527455806732178,0.0069692134857177734,0.13417768478393555
65,0.0733790397644043,0.007308006286621094,0.019852876663208008
65,0.16244912147521973,0.007308006286621094,0.0329127311706543
65,0.19318294525146484,0.007308006286621094,0.04233956336975098
65,0.36774396896362305,0.007308006286621094,0.05582547187805176
65,0.4190220832824707,0.007308006286621094,0.06645035743713379
65,0.46120119094848633,0.007308006286621094,0.07512855529785156
65,0.46558523178100586,0.007308006286621094,0.08343172073364258
65,0.6229910850524902,0.007308006286621094,0.09850072860717773
65,0.6354668140411377,0.007308006286621094,0.10686993598937988
66,0.0017189979553222656,0.007729291915893555,0.016335248947143555
66,0.13637924194335938,0.007729291915893555,0.02632617950439453
66,0.2543470859527588,0.007729291915893555,0.03902125358581543
66,0.6350460052490234,0.007729291915893555,0.06014537811279297
66,0.6493179798126221,0.007729291915893555,0.06904244422912598
66,0.6709048748016357,0.007729291915893555,0.07849550247192383
66,0.6776518821716309,0.007729291915893555,0.08712959289550781
66,0.7386620044708252,0.007729291915893555,0.0964653491973877
66,0.7404758930206299,0.007729291915893555,0.10502743721008301
66,1.072139024734497,0.007729291915893555,0.12535905838012695
67,0.25911903381347656,0.007844924926757812,0.022717952728271484
67,0.6337692737579346,0.007844924926757812,0.044748783111572266
67,0.6883893013000488,0.007844924926757812,0.05507850646972656
67,0.7468194961547852,0.007844924926757812,0.06564640998840332
67,0.9498887062072754,0.007844924926757812,0.08617854118347168
67,1.0360107421875,0.007844924926757812,0.0966334342956543
67,1.390662670135498,0.007844924926757812,0.12018942832946777
67,1.6669175624847412,0.007844924926757812,0.14088749885559082
67,1.674170732498169,0.007844924926757812,0.15037226676940918
67,1.732968807220459,0.007844924926757812,0.16087031364440918
68,0.19532299041748047,0.007333040237426758,0.02045583724975586
68,0.2424297332763672,0.007333040237426758,0.030598878860473633
68,0.31715965270996094,0.007333040237426758,0.041292667388916016
68,0.3272888660430908,0.007333040237426758,0.04996657371520996
68,0.3278799057006836,0.007333040237426758,0.058426618576049805
68,0.35794520378112793,0.007333040237426758,0.06725764274597168
68,0.5241620540618896,0.007333040237426758,0.07866072654724121
68,0.5250649452209473,0.007333040237426758,0.08725976943969727
68,1.0297348499298096,0.007333040237426758,0.11008572578430176
69,0.05995512008666992,0.021455764770507812,0.031508684158325195
69,0.06508231163024902,0.021455764770507812,0.04028463363647461
