Threshold,VanillaPathTime,QuadGenTime,QuadPathTime
0.40150150150150155,0.00203704833984375,0.08298587799072266,0.09565496444702148
0.40570570570570574,0.0006189346313476562,0.04334688186645508,0.0552217960357666
0.4084084084084084,0.001055002212524414,0.0439908504486084,0.05629158020019531
0.4105105105105105,0.0009088516235351562,0.04332327842712402,0.055411338806152344
0.4117117117117117,0.0014410018920898438,0.06134605407714844,0.07351398468017578
0.41831831831831834,0.0017230510711669922,0.0895850658416748,0.10220003128051758
0.41921921921921923,0.0006029605865478516,0.08870887756347656,0.1013026237487793
0.43543543543543545,0.0006968975067138672,0.09486603736877441,0.10888409614562988
0.4594594594594595,0.002863168716430664,0.03998088836669922,0.05468463897705078
0.4603603603603604,0.005186796188354492,0.03939414024353027,0.054067373275756836
0.4615615615615616,0.0009441375732421875,0.06850528717041016,0.0832374095916748
0.46336336336336337,0.0014600753784179688,0.07421016693115234,0.08997797966003418
0.4645645645645646,0.0014688968658447266,0.0384211540222168,0.05363941192626953
0.46546546546546547,0.01783609390258789,0.03809309005737305,0.05668926239013672
0.4666666666666667,0.0010509490966796875,0.06972384452819824,0.0847170352935791
0.46966966966966966,0.002276897430419922,0.03838300704956055,0.0537869930267334
0.4708708708708709,0.019517898559570312,0.06895184516906738,0.08760666847229004
0.47297297297297297,0.0004899501800537109,0.03748488426208496,0.05312085151672363
0.47507507507507507,0.001580953598022461,0.07604813575744629,0.09240198135375977
0.4762762762762763,0.015836238861083984,0.03670811653137207,0.05398988723754883
0.4774774774774775,0.00609898567199707,0.06808018684387207,0.08460712432861328
0.4780780780780781,0.025670289993286133,0.03580904006958008,0.05586576461791992
0.48138138138138137,0.0020189285278320312,0.0371241569519043,0.05160713195800781
0.4858858858858859,0.0034770965576171875,0.03627181053161621,0.052774906158447266
0.4864864864864865,0.0008661746978759766,0.03562426567077637,0.05180716514587402
0.48858858858858856,0.0008599758148193359,0.035964250564575195,0.05391716957092285
0.4888888888888889,0.014627933502197266,0.07697391510009766,0.0947270393371582
0.4891891891891892,0.0017616748809814453,0.034157752990722656,0.05127978324890137
0.4894894894894895,0.07258200645446777,0.034815073013305664,0.06406712532043457
0.4897897897897898,0.008658170700073242,0.0362091064453125,0.0546412467956543
0.4903903903903904,0.0052258968353271484,0.06801795959472656,0.08552694320678711
0.4906906906906907,0.002234935760498047,0.034796714782714844,0.051210641860961914
0.4927927927927928,0.038031816482543945,0.03504610061645508,0.05818319320678711
0.4930930930930931,0.032952070236206055,0.07375311851501465,0.09524345397949219
0.493993993993994,0.0070459842681884766,0.06752991676330566,0.08303284645080566
0.4963963963963964,0.003993988037109375,0.03495502471923828,0.050993919372558594
0.4975975975975976,0.028851747512817383,0.034768104553222656,0.0552372932434082
0.4978978978978979,0.029098987579345703,0.0341801643371582,0.05704236030578613
