Threshold,VanillaPathTime,QuadGenTime,QuadPathTime
0.4,0,0.06856298446655273,0.06856298446655273
0.40030030030030034,0,0.050302982330322266,0.050302982330322266
0.4006006006006006,0,0.08462190628051758,0.08462190628051758
0.4009009009009009,0.0009131431579589844,0.05747675895690918,0.0724177360534668
0.40120120120120123,0,0.05630064010620117,0.05630064010620117
0.40150150150150155,0,0.08982396125793457,0.08982396125793457
0.4018018018018018,0,0.0490422248840332,0.0490422248840332
0.4021021021021021,0,0.04408073425292969,0.04408073425292969
0.40240240240240244,0,0.08385491371154785,0.08385491371154785
0.4027027027027027,0,0.042781829833984375,0.042781829833984375
0.403003003003003,0,0.08221793174743652,0.08221793174743652
0.40330330330330333,0,0.0440211296081543,0.0440211296081543
0.40360360360360364,0,0.043443918228149414,0.043443918228149414
0.4039039039039039,0,0.09473681449890137,0.09473681449890137
0.4042042042042042,0,0.05618000030517578,0.05618000030517578
0.40450450450450454,0,0.0668938159942627,0.0668938159942627
0.40480480480480485,0,0.09461092948913574,0.09461092948913574
0.4051051051051051,0,0.04267406463623047,0.04267406463623047
0.40540540540540543,0,0.08226990699768066,0.08226990699768066
0.40570570570570574,0,0.04222416877746582,0.04222416877746582
0.406006006006006,0,0.044116973876953125,0.044116973876953125
0.4063063063063063,0,0.08548212051391602,0.08548212051391602
0.40660660660660664,0,0.04283285140991211,0.04283285140991211
0.40690690690690695,0,0.04273200035095215,0.04273200035095215
0.4072072072072072,0,0.04432797431945801,0.04432797431945801
0.4075075075075075,0,0.0432279109954834,0.0432279109954834
0.40780780780780784,0,0.07706022262573242,0.07706022262573242
0.4081081081081081,0,0.04330706596374512,0.04330706596374512
0.4084084084084084,0,0.04362821578979492,0.04362821578979492
0.40870870870870873,0.0012307167053222656,0.09569692611694336,0.11093306541442871
0.40900900900900905,0,0.05358600616455078,0.05358600616455078
0.4093093093093093,0,0.0938880443572998,0.0938880443572998
0.4096096096096096,0,0.04347395896911621,0.04347395896911621
0.40990990990990994,0,0.0439760684967041,0.0439760684967041
0.4102102102102102,0,0.08574604988098145,0.08574604988098145
0.4105105105105105,0,0.04244184494018555,0.04244184494018555
0.41081081081081083,0,0.04259824752807617,0.04259824752807617
0.41111111111111115,0.001051187515258789,0.084503173828125,0.09711909294128418
0.4114114114114114,0,0.043066978454589844,0.043066978454589844
0.4117117117117117,0,0.08101296424865723,0.08101296424865723
0.41201201201201204,0,0.04283285140991211,0.04283285140991211
0.41231231231231236,0,0.04192614555358887,0.04192614555358887
