Threshold,Resolution,Obstacle %,Base V #,Base E #,D(0) V #,D(0) E #,D(1) V #,D(1) E #,D(2) V #,D(2) E #,D(3) V #,D(3) E #,D(4) V #,D(4) E #
0.5,14.316180241484735,0.578125,432,2838,141,620,49,318,12,100,0,0,0,0
0.5,5.873545521170696,0.4755859375,537,3320,237,1072,72,472,7,60,0,0,0,0
0.5,13.212038943459357,0.5751953125,435,2958,111,522,48,308,15,107,0,0,0,0
0.5,14.167502249002318,0.6376953125,371,2464,113,484,34,229,13,106,0,0,0,0
0.5,5.337469072278745,0.45703125,556,3392,259,1188,79,511,5,43,0,0,0,0
0.5,7.502220825887291,0.4736328125,539,3500,206,964,71,494,10,84,0,0,0,0
0.5,10.927873376671146,0.3701171875,645,4570,165,826,68,477,23,208,0,0,0,0
0.5,12.865635662193373,0.560546875,450,2940,141,620,47,306,14,105,0,0,0,0
0.5,11.245943391352233,0.4765625,536,3702,158,750,46,346,16,144,1,13,0,0
0.5,8.436237089567822,0.4248046875,589,3942,217,1064,84,575,10,106,0,0,0,0
0.5,11.449128347257052,0.4140625,600,4134,180,892,64,453,19,158,0,0,0,0
0.5,6.670984915904421,0.5068359375,505,3110,253,1166,68,476,4,40,0,0,0,0
0.5,9.499082499445633,0.4453125,568,3922,169,820,65,450,17,157,0,0,0,0
0.5,5.402055291522703,0.521484375,490,2862,250,1084,68,431,3,32,0,0,0,0
0.5,13.27560962185219,0.42578125,588,4176,123,574,51,328,18,151,2,25,0,0
0.5,6.774724257507469,0.5625,448,2734,205,926,69,448,3,30,0,0,0,0
0.5,11.504025827305279,0.4345703125,579,4104,135,662,56,377,19,155,1,13,0,0
0.5,10.8711037729576,0.4384765625,575,4000,155,734,60,419,20,170,0,0,0,0
0.5,12.918851197085445,0.5419921875,469,3188,154,730,53,374,13,121,0,0,0,0
0.5,10.14421502644628,0.4306640625,583,4074,184,942,73,527,15,143,0,0,0,0
0.5,9.466425414034799,0.43359375,580,3964,205,1026,69,519,14,136,0,0,0,0
0.5,8.847706151887717,0.47265625,540,3668,180,888,76,520,11,110,0,0,0,0
0.5,12.159097084215226,0.486328125,526,3658,142,702,60,414,17,144,0,0,0,0
0.5,12.826511696425857,0.564453125,446,3046,113,478,39,246,14,112,1,16,0,0
0.5,14.574982381102743,0.46875,544,3860,112,524,44,289,13,111,3,33,0,0
0.5,9.728598208242685,0.53515625,476,3128,155,682,55,356,13,114,0,0,0,0
0.5,9.404337333975423,0.5400390625,471,3084,186,874,63,438,8,84,0,0,0,0
0.5,8.32215322973502,0.47265625,540,3626,192,918,68,469,12,126,0,0,0,0
0.5,9.359532629662505,0.4931640625,519,3426,174,808,67,430,12,109,0,0,0,0
0.5,13.062930811451812,0.474609375,538,3774,139,686,53,367,20,166,0,0,0,0
0.5,7.239290980119666,0.5087890625,503,3118,209,920,70,444,7,62,0,0,0,0
0.5,9.981230945238806,0.517578125,494,3224,170,758,60,391,12,113,0,0,0,0
0.5,8.858879428511838,0.4541015625,559,3728,196,974,77,518,11,85,0,0,0,0
0.5,5.41366233416785,0.474609375,538,3288,253,1162,79,521,4,31,0,0,0,0
0.5,8.555235716795915,0.546875,464,3084,170,810,62,434,9,86,0,0,0,0
0.5,5.061588305239633,0.486328125,526,3106,280,1284,78,525,1,11,0,0,0,0
0.5,13.303185390103437,0.3642578125,651,4652,141,686,58,390,16,152,3,47,0,0
0.5,14.455760782681788,0.6455078125,363,2366,132,590,49,318,7,72,0,0,0,0
0.5,14.52519820523129,0.6064453125,403,2750,109,488,42,263,10,86,1,18,0,0
0.5,8.592943276959815,0.4794921875,533,3540,170,786,73,460,12,100,0,0,0,0
0.5,9.168116836001278,0.4501953125,563,3780,188,926,73,491,13,106,0,0,0,0
0.5,9.603469964988333,0.4677734375,545,3690,176,836,67,461,14,131,0,0,0,0
0.5,11.423323858942714,0.3876953125,627,4442,150,742,59,425,25,212,0,0,0,0
0.5,11.280713146741714,0.521484375,490,3322,163,780,53,381,14,130,0,0,0,0
0.5,9.338292903755436,0.607421875,402,2576,147,664,49,330,9,66,0,0,0,0
0.5,8.597360381306821,0.5478515625,463,2998,187,878,64,440,7,72,0,0,0,0
0.5,5.574431591498829,0.4775390625,535,3236,262,1242,83,529,2,17,0,0,0,0
0.5,12.56575568509805,0.5458984375,465,3128,153,722,52,352,13,112,0,0,0,0
0.5,8.316946560921327,0.5146484375,497,3230,200,928,63,448,9,85,0,0,0,0
0.5,8.060033628164833,0.5419921875,469,3098,190,924,61,444,8,80,0,0,0,0
0.5,7.903676514052433,0.501953125,510,3296,198,912,60,413,11,101,0,0,0,0
0.5,11.250240495190218,0.4482421875,565,3986,139,700,58,402,17,137,1,10,0,0
0.5,8.908616489773475,0.498046875,514,3464,163,776,69,460,12,112,0,0,0,0
0.5,10.4466959215208,0.541015625,470,3148,164,776,58,402,11,103,0,0,0,0
0.5,10.752234069318902,0.6494140625,359,2312,128,562,45,285,8,70,0,0,0,0
0.5,10.449276871989856,0.5078125,504,3468,150,704,50,356,13,124,1,8,0,0
0.5,12.053012924435182,0.4296875,584,4028,164,808,68,462,18,143,0,0,0,0
0.5,6.0265751685164695,0.4765625,536,3346,275,1308,75,573,3,33,0,0,0,0
0.5,13.963443897358022,0.5048828125,507,3494,120,542,49,313,20,160,0,0,0,0
0.5,9.420828390842384,0.5166015625,495,3300,177,856,70,466,9,85,0,0,0,0
0.5,12.453246051117926,0.6533203125,355,2296,100,396,37,216,12,80,0,0,0,0
0.5,8.190579999992202,0.484375,528,3494,195,926,71,490,10,93,0,0,0,0
0.5,14.305227219207097,0.4912109375,521,3714,122,610,53,361,16,137,1,12,0,0
0.5,11.507339483120779,0.509765625,502,3430,115,514,45,284,17,123,1,7,0,0
0.5,12.270066324437739,0.5244140625,487,3308,136,630,53,347,16,130,0,0,0,0
0.5,11.004027013359767,0.537109375,474,3202,147,696,57,378,13,110,0,0,0,0
0.5,7.168412941893106,0.42578125,588,3846,231,1140,91,612,7,67,0,0,0,0
0.5,8.895479313805971,0.5537109375,457,3036,160,748,59,395,10,94,0,0,0,0
0.5,12.088110363404747,0.4970703125,515,3474,161,764,62,413,14,117,0,0,0,0
0.5,10.161776952629246,0.455078125,558,3798,165,774,63,434,17,146,0,0,0,0
0.5,6.87227016118764,0.52734375,484,2928,220,972,60,395,7,48,0,0,0,0
0.5,12.08167200264921,0.4609375,552,3814,135,630,51,346,22,167,0,0,0,0
0.5,8.738249617579948,0.455078125,558,3822,192,942,70,504,13,132,0,0,0,0
0.5,10.92409308342149,0.5537109375,457,3044,157,718,56,376,11,108,0,0,0,0
0.5,10.796686334913158,0.4375,576,3930,171,822,67,455,17,147,0,0,0,0
0.5,6.224023101419257,0.5380859375,473,2948,218,978,57,420,7,73,0,0,0,0
0.5,13.105236913358583,0.5947265625,415,2736,121,526,42,264,10,69,1,14,0,0
0.5,9.271711681948416,0.541015625,470,3014,164,742,62,379,10,86,0,0,0,0
0.5,10.735620389594779,0.6240234375,385,2500,148,656,47,326,8,83,0,0,0,0
0.5,9.480110398385966,0.509765625,502,3248,178,824,72,446,9,85,0,0,0,0
0.5,7.12546046110311,0.501953125,510,3288,201,932,67,461,9,89,0,0,0,0
0.5,8.857832681876232,0.5205078125,491,3174,188,882,69,436,8,82,0,0,0,0
0.5,5.36125561796446,0.501953125,510,3164,264,1270,74,541,2,19,0,0,0,0
0.5,8.370809581325487,0.4951171875,517,3384,181,842,68,450,11,85,0,0,0,0
0.5,7.076497038796081,0.5068359375,505,3224,223,1060,74,515,5,61,0,0,0,0
0.5,7.3211311634302865,0.4443359375,569,3764,197,962,84,553,10,84,0,0,0,0
0.5,8.788645255916983,0.5361328125,475,3118,166,778,67,434,9,80,0,0,0,0
0.5,10.663799167881205,0.6064453125,403,2738,121,566,46,318,8,82,1,10,0,0
0.5,5.583476971734034,0.484375,528,3252,249,1178,77,514,4,31,0,0,0,0
0.5,14.447899871013592,0.4970703125,515,3586,125,576,50,328,16,134,1,14,0,0
0.5,8.185474130351933,0.4736328125,539,3558,200,976,69,489,11,98,0,0,0,0
0.5,12.915749723429553,0.3720703125,643,4598,160,826,69,491,23,198,0,0,0,0
0.5,11.826094651361803,0.3984375,616,4374,133,636,57,369,18,155,2,21,0,0
0.5,5.048250340466414,0.521484375,490,2832,262,1142,72,476,1,9,0,0,0,0
0.5,5.952549413976507,0.5244140625,487,2970,202,868,71,442,6,60,0,0,0,0
0.5,9.962762861277117,0.4775390625,535,3578,190,916,75,498,10,97,0,0,0,0
0.5,13.901359115403638,0.4755859375,537,3796,141,688,52,375,20,185,0,0,0,0
0.5,14.790970136433778,0.6533203125,355,2368,94,388,31,187,10,83,1,10,0,0
0.5,14.26944264081903,0.7373046875,269,1630,107,400,30,183,6,60,0,0,0,0
0.5,12.350595884539892,0.5283203125,483,3366,132,636,49,344,13,120,1,12,0,0
0.5,6.422245152204491,0.564453125,446,2724,206,930,64,430,4,39,0,0,0,0
0.5,7.93406257972816,0.55078125,460,2932,175,766,55,365,10,89,0,0,0,0
0.5,12.060824113556288,0.4208984375,593,4144,176,882,67,470,18,167,0,0,0,0
0.5,6.205263632414923,0.490234375,522,3254,261,1228,75,541,3,34,0,0,0,0
0.5,5.71155731933846,0.529296875,482,2858,242,1066,60,389,5,54,0,0,0,0
0.5,14.649330301749359,0.34375,672,4790,153,762,73,469,21,181,1,16,0,0
0.5,5.960219398517753,0.490234375,522,3254,237,1092,71,479,6,61,0,0,0,0
0.5,10.403267971800744,0.5068359375,505,3430,163,778,58,412,14,123,0,0,0,0
0.5,7.185307033978968,0.458984375,554,3616,209,978,63,433,13,131,0,0,0,0
0.5,7.167219275292032,0.4599609375,553,3606,223,1066,78,534,8,83,0,0,0,0
0.5,11.046814949480762,0.576171875,434,2882,155,734,53,370,10,86,0,0,0,0
0.5,9.299207862335948,0.4716796875,541,3590,187,896,74,497,11,98,0,0,0,0
0.5,10.28978659036126,0.4951171875,517,3556,163,768,58,411,15,146,0,0,0,0
0.5,8.49957718639885,0.470703125,542,3562,200,940,70,472,11,91,0,0,0,0
0.5,14.79705260975381,0.5126953125,499,3432,124,572,49,313,15,116,1,9,0,0
0.5,13.891896445027134,0.609375,400,2726,121,562,49,330,11,98,0,0,0,0
0.5,9.588119068881298,0.5703125,440,2836,173,778,61,399,7,76,0,0,0,0
0.5,7.496984146076743,0.5078125,504,3198,219,1024,67,459,7,69,0,0,0,0
0.5,8.067725671362794,0.53515625,476,3030,215,1010,63,458,6,64,0,0,0,0
0.5,12.847264641175114,0.5380859375,473,3214,161,764,52,372,13,119,0,0,0,0
0.5,5.7897023391139,0.529296875,482,2920,209,906,63,402,7,62,0,0,0,0
0.5,10.422089784660717,0.41796875,596,4140,176,864,68,478,18,166,0,0,0,0
0.5,6.091799145382688,0.53125,480,2820,264,1164,60,426,3,32,0,0,0,0
0.5,8.010517732596984,0.490234375,522,3444,195,914,65,460,11,107,0,0,0,0
0.5,9.585189139640296,0.4775390625,535,3610,178,846,67,450,13,119,0,0,0,0
0.5,12.493266056854514,0.5166015625,495,3464,144,738,65,449,13,117,0,0,0,0
0.5,11.301646045126096,0.4228515625,591,4156,153,758,54,396,15,129,2,17,0,0
0.5,10.877575139074661,0.478515625,534,3678,135,656,65,410,13,111,1,7,0,0
0.5,10.232177350006614,0.4853515625,527,3602,164,772,61,426,15,141,0,0,0,0
0.5,6.50706928307915,0.4853515625,527,3364,212,982,65,447,10,83,0,0,0,0
0.5,11.644959234283675,0.44921875,564,3932,129,584,49,338,20,158,1,16,0,0
0.5,5.29470474763284,0.50390625,508,3068,259,1194,71,477,3,30,0,0,0,0
0.5,10.367066622666258,0.6103515625,399,2628,150,704,55,365,7,71,0,0,0,0
0.5,10.709236522385549,0.353515625,662,4624,203,1014,69,512,21,193,0,0,0,0
0.5,11.52030158544998,0.494140625,518,3558,161,796,67,453,13,117,0,0,0,0
0.5,14.726526676058935,0.5341796875,477,3284,123,574,54,342,16,133,0,0,0,0
0.5,8.973902646222161,0.47265625,540,3538,201,940,69,473,11,107,0,0,0,0
0.5,9.60817068725473,0.494140625,518,3462,185,894,75,517,9,82,0,0,0,0
0.5,13.064336968431672,0.4248046875,589,4158,139,678,62,404,18,165,1,13,0,0
0.5,7.670965908969417,0.421875,592,3956,199,928,71,485,15,134,0,0,0,0
0.5,14.743575790337417,0.615234375,394,2640,130,602,48,321,10,88,0,0,0,0
0.5,14.34141885965067,0.2783203125,739,5342,148,756,73,481,27,223,1,15,0,0
0.5,7.449453990707767,0.4921875,520,3334,235,1126,67,492,7,69,0,0,0,0
0.5,5.216076323274517,0.462890625,550,3350,277,1290,71,484,5,42,0,0,0,0
0.5,6.926386792401282,0.51953125,492,3158,201,948,61,424,9,83,0,0,0,0
0.5,5.5093671632982,0.4716796875,541,3320,256,1176,67,471,7,58,0,0,0,0
0.5,14.374229396296158,0.5625,448,3154,121,584,49,334,11,98,1,16,0,0
0.5,6.285941117272186,0.490234375,522,3270,237,1100,71,504,6,56,0,0,0,0
0.5,10.931902932371482,0.51953125,492,3346,156,768,64,439,8,70,1,13,0,0
0.5,10.810061618088827,0.4921875,520,3638,118,542,54,339,16,139,1,10,0,0
0.5,11.433746543132099,0.53515625,476,3236,116,518,40,251,12,91,2,14,0,0
0.5,13.125341451492012,0.57421875,436,2928,118,520,50,301,14,113,0,0,0,0
0.5,6.872698097437738,0.49609375,516,3232,204,916,68,433,9,78,0,0,0,0
0.5,6.457003519664322,0.490234375,522,3238,222,1048,84,524,4,28,0,0,0,0
0.5,11.847577072778591,0.44140625,572,4010,137,642,45,321,13,113,3,33,0,0
0.5,5.165516878523517,0.51953125,492,2858,282,1252,66,468,1,11,0,0,0,0
0.5,12.669721084973206,0.52734375,484,3304,121,564,49,314,18,141,0,0,0,0
0.5,9.688641688056062,0.5634765625,447,2902,162,738,59,376,9,85,0,0,0,0
0.5,6.748192309228768,0.4658203125,547,3498,235,1134,80,546,6,56,0,0,0,0
0.5,7.783444916985021,0.5029296875,509,3324,170,792,65,420,12,93,0,0,0,0
0.5,10.507243241370444,0.6142578125,395,2612,137,624,46,314,10,87,0,0,0,0
0.5,6.899122737910808,0.4326171875,581,3732,245,1192,84,588,7,63,0,0,0,0
0.5,5.7761771545881135,0.5185546875,493,2980,256,1218,75,496,1,14,0,0,0,0
0.5,12.145254532132407,0.4267578125,587,4126,152,754,69,459,19,168,0,0,0,0
0.5,5.385572300859703,0.525390625,486,2886,258,1188,68,460,2,10,0,0,0,0
0.5,8.082732019678478,0.4775390625,535,3540,187,868,68,465,12,112,0,0,0,0
0.5,9.410903272517345,0.53515625,476,3120,176,810,56,374,11,110,0,0,0,0
0.5,13.137773697836687,0.458984375,554,3898,152,762,58,412,19,165,0,0,0,0
0.5,11.433155850062434,0.3701171875,645,4548,135,658,58,383,24,182,1,8,0,0
0.5,13.940868496873088,0.376953125,638,4538,134,668,72,456,16,135,2,33,0,0
0.5,11.90422378338492,0.5927734375,417,2820,126,554,45,292,9,89,1,16,0,0
0.5,6.700170714344954,0.5400390625,471,2918,222,1006,59,420,6,54,0,0,0,0
0.5,13.042932991668037,0.5263671875,485,3422,125,608,52,349,13,122,1,14,0,0
0.5,13.229457840155522,0.5615234375,449,3052,134,626,53,345,13,116,0,0,0,0
0.5,7.204762881397004,0.5537109375,457,2794,199,888,70,436,4,32,0,0,0,0
0.5,11.626200488161142,0.4775390625,535,3706,145,662,50,343,16,153,1,15,0,0
0.5,10.920343667076203,0.4140625,600,4124,165,790,73,474,18,158,0,0,0,0
0.5,14.130631166738098,0.4326171875,581,4052,176,906,75,524,15,132,0,0,0,0
0.5,7.026207951978343,0.541015625,470,2962,179,776,53,349,11,98,0,0,0,0
0.5,7.076818637185468,0.490234375,522,3382,222,1056,64,475,9,92,0,0,0,0
0.5,11.646576929090887,0.4853515625,527,3554,158,746,55,370,17,134,0,0,0,0
0.5,5.92063313183107,0.4521484375,561,3538,231,1066,82,554,7,58,0,0,0,0
0.5,7.316307650684616,0.537109375,474,2984,219,1042,73,495,3,32,0,0,0,0
0.5,9.272779294615784,0.5341796875,477,3212,159,760,58,402,12,109,0,0,0,0
0.5,10.104233058180291,0.560546875,450,2894,192,884,58,410,7,79,0,0,0,0
0.5,6.917422520912524,0.4970703125,515,3254,209,952,70,466,8,61,0,0,0,0
0.5,7.217417836887192,0.5234375,488,3054,218,978,62,438,7,67,0,0,0,0
0.5,10.555793260029509,0.580078125,430,2862,127,548,37,259,12,121,1,8,0,0
0.5,8.263289954605229,0.5302734375,481,3132,202,978,69,501,6,56,0,0,0,0
0.5,6.530812867149188,0.5478515625,463,2790,214,944,59,382,6,55,0,0,0,0
0.5,13.698361737346898,0.47265625,540,3820,141,704,57,397,19,164,0,0,0,0
0.5,10.630167883137585,0.3486328125,667,4650,202,1034,79,563,19,176,0,0,0,0
0.5,9.722084217790396,0.517578125,494,3182,179,810,65,412,10,84,0,0,0,0
0.5,12.529815484311392,0.4736328125,539,3670,131,598,64,385,10,82,2,26,0,0
0.5,12.959537619286927,0.5380859375,473,3210,128,584,55,345,11,90,1,12,0,0
0.5,7.941377765122802,0.4599609375,553,3662,184,854,63,434,15,131,0,0,0,0
0.5,10.581879106202328,0.62109375,388,2526,136,602,48,321,5,55,1,10,0,0
0.5,12.396740841036712,0.443359375,570,3996,162,796,60,435,15,157,1,15,0,0
0.5,12.649651387983013,0.552734375,458,3096,137,620,51,338,14,140,0,0,0,0
0.5,9.35105483015574,0.44921875,564,3768,183,846,75,483,13,124,0,0,0,0
0.5,8.023299443286056,0.4921875,520,3416,211,1016,71,515,8,84,0,0,0,0
0.5,11.524238582742298,0.462890625,550,3796,151,714,53,380,12,106,2,21,0,0
0.5,7.723089425513308,0.4990234375,513,3358,195,908,58,416,12,116,0,0,0,0
0.5,8.082396803777392,0.556640625,454,2912,199,956,69,494,4,39,0,0,0,0
0.5,8.395972190243986,0.4619140625,551,3650,221,1082,82,592,7,69,0,0,0,0
0.5,12.214121740461916,0.5986328125,411,2730,129,568,46,302,12,109,0,0,0,0
0.5,5.454811230016487,0.5205078125,491,2968,254,1172,67,467,3,30,0,0,0,0
0.5,8.265268038212616,0.4775390625,535,3492,199,966,76,514,9,69,0,0,0,0
0.5,5.903852352026151,0.51171875,500,3024,233,1036,65,425,6,50,0,0,0,0
0.5,6.038095182029086,0.5498046875,461,2790,239,1062,58,428,4,50,0,0,0,0
0.5,11.900619554454805,0.5732421875,437,2950,134,656,49,335,13,100,0,0,0,0
0.5,10.067404256220119,0.5107421875,501,3386,168,808,63,423,12,112,0,0,0,0
0.5,10.688609145432638,0.5380859375,473,3232,143,668,50,342,15,141,0,0,0,0
0.5,5.631534857704704,0.4580078125,555,3464,270,1286,79,565,4,38,0,0,0,0
0.5,10.32156545515237,0.482421875,530,3508,197,934,71,489,10,95,0,0,0,0
0.5,6.633914602479032,0.513671875,498,3108,249,1196,71,509,3,28,0,0,0,0
0.5,5.5914776076845865,0.4931640625,519,3150,252,1168,77,506,3,25,0,0,0,0
0.5,9.403221335977472,0.4951171875,517,3466,157,728,68,428,13,119,0,0,0,0
0.5,12.684126233913304,0.4609375,552,3892,138,670,54,376,21,175,0,0,0,0
0.5,9.524226110126845,0.5517578125,459,2986,177,792,50,348,11,117,0,0,0,0
0.5,10.500630956315973,0.458984375,554,3748,200,970,70,505,12,125,0,0,0,0
0.5,9.550575697088217,0.4775390625,535,3544,208,1014,73,513,9,90,0,0,0,0
0.5,7.099995881525474,0.513671875,498,3092,246,1144,68,487,4,47,0,0,0,0
0.5,12.98897782350435,0.4765625,536,3790,140,694,64,427,13,126,1,18,0,0
0.5,8.012967401750403,0.525390625,486,3180,198,954,64,460,8,76,0,0,0,0
0.5,11.983569928775736,0.5634765625,447,3042,120,532,41,271,13,108,1,10,0,0
0.5,11.437300649816223,0.58984375,420,2826,144,694,56,384,9,78,0,0,0,0
0.5,11.094264827363652,0.3916015625,623,4382,146,714,59,403,21,166,1,7,0,0
0.5,9.041460515316524,0.4716796875,541,3638,175,842,66,442,14,122,0,0,0,0
0.5,8.948504461190888,0.4033203125,611,4222,197,1008,86,606,13,120,0,0,0,0
0.5,10.77652587251244,0.529296875,482,3326,149,748,67,457,11,100,0,0,0,0
0.5,6.0737666475838825,0.4716796875,541,3412,229,1022,72,501,8,83,0,0,0,0
0.5,12.64175284104888,0.3974609375,617,4302,185,934,72,517,18,173,0,0,0,0
0.5,12.318962292186718,0.607421875,402,2680,108,456,38,241,11,85,1,12,0,0
0.5,6.321931350372214,0.5595703125,451,2670,223,960,56,371,5,51,0,0,0,0
0.5,13.181838491541678,0.48828125,524,3612,140,674,56,377,14,107,1,14,0,0
0.5,5.880175719568788,0.455078125,558,3444,252,1180,94,607,2,16,0,0,0,0
0.5,10.386576235302481,0.521484375,490,3278,157,724,59,404,13,117,0,0,0,0
0.5,11.002776229484235,0.5166015625,495,3286,147,650,48,320,13,100,1,6,0,0
0.5,14.830634643640174,0.666015625,342,2314,90,384,32,190,9,76,1,10,0,0
0.5,8.27209026324909,0.5625,448,2898,163,734,59,384,9,85,0,0,0,0
0.5,11.429753744940161,0.4716796875,541,3660,157,742,68,426,15,128,0,0,0,0
0.5,11.959227769864198,0.5927734375,417,2784,126,548,37,251,15,137,0,0,0,0
0.5,13.751325731565212,0.328125,688,4968,154,798,70,492,23,190,1,11,0,0
0.5,8.39888186090634,0.509765625,502,3282,196,942,70,496,8,71,0,0,0,0
0.5,12.243292919064562,0.619140625,390,2592,144,648,42,311,10,93,0,0,0,0
0.5,11.349173768018783,0.4091796875,605,4272,143,706,58,402,20,168,1,8,0,0
0.5,11.39960292793348,0.5126953125,499,3466,136,634,53,368,17,144,0,0,0,0
0.5,12.482622918910467,0.4755859375,537,3778,114,542,49,308,15,111,2,24,0,0
0.5,5.349618670325661,0.5185546875,493,2988,247,1150,74,491,2,17,0,0,0,0
0.5,5.909608821066687,0.5390625,472,2758,241,1052,65,426,3,24,0,0,0,0
0.5,5.382011444948958,0.515625,496,2966,253,1160,73,486,2,12,0,0,0,0
0.5,5.795922318806995,0.513671875,498,3038,246,1136,76,516,2,21,0,0,0,0
0.5,10.109252273628275,0.5517578125,459,3062,156,688,45,316,14,138,0,0,0,0
0.5,5.0099233520106,0.4638671875,549,3292,294,1374,81,566,1,7,0,0,0,0
0.5,13.587102833724241,0.4423828125,571,3962,151,754,64,433,19,150,0,0,0,0
0.5,6.8683929615066495,0.5322265625,479,2940,227,1046,76,499,2,24,0,0,0,0
0.5,11.1936237323955,0.4365234375,577,3988,160,780,67,452,18,163,0,0,0,0
0.5,6.128268083319214,0.4912109375,521,3234,272,1284,71,527,3,40,0,0,0,0
0.5,10.112710625642816,0.423828125,590,4100,176,868,74,517,16,149,0,0,0,0
0.5,13.145852108301515,0.4638671875,549,3894,132,640,51,352,14,124,2,22,0,0
0.5,11.84295974052544,0.4853515625,527,3624,155,750,64,434,15,129,0,0,0,0
0.5,11.230208438848576,0.5986328125,411,2790,129,598,46,319,12,117,0,0,0,0
0.5,8.010869538631557,0.529296875,482,3094,203,922,61,439,8,95,0,0,0,0
0.5,7.677704743881195,0.5869140625,423,2634,162,702,55,348,8,63,0,0,0,0
0.5,12.185352985782002,0.568359375,442,2984,157,750,55,384,10,104,0,0,0,0
0.5,5.90662085924542,0.529296875,482,2916,236,1060,70,482,3,26,0,0,0,0
0.5,12.993647044962685,0.5283203125,483,3390,132,660,53,378,16,135,0,0,0,0
0.5,7.283911037941328,0.466796875,546,3536,204,930,70,473,11,109,0,0,0,0
0.5,9.015076647071167,0.458984375,554,3752,161,750,63,411,17,141,0,0,0,0
0.5,12.040153641085675,0.5673828125,443,3000,149,704,50,363,12,122,0,0,0,0
0.5,8.878426499467032,0.6591796875,349,2116,154,658,45,287,5,43,0,0,0,0
0.5,9.660380861991552,0.517578125,494,3264,188,900,70,474,8,88,0,0,0,0
0.5,11.506543379069946,0.5107421875,501,3396,147,694,58,386,15,120,0,0,0,0
0.5,8.408688643706423,0.544921875,466,3016,184,850,62,414,8,88,0,0,0,0
0.5,7.24963044086576,0.484375,528,3360,219,1012,71,475,8,74,0,0,0,0
0.5,13.098733274382493,0.6884765625,319,2024,109,448,34,211,9,68,0,0,0,0
0.5,13.673262630654165,0.435546875,578,4078,140,682,58,391,18,154,1,15,0,0
0.5,9.588231269672,0.54296875,468,3122,174,830,62,427,9,92,0,0,0,0
0.5,5.902313875990675,0.4912109375,521,3166,236,1076,83,524,3,25,0,0,0,0
0.5,10.049634503846796,0.365234375,650,4566,200,1022,70,518,20,195,0,0,0,0
0.5,9.117168752597852,0.498046875,514,3372,157,688,59,362,15,116,0,0,0,0
0.5,9.72701629421624,0.525390625,486,3206,180,838,66,454,9,95,0,0,0,0
0.5,10.42462327115312,0.4375,576,3974,174,868,70,486,12,111,1,7,0,0
0.5,6.506581009428636,0.4853515625,527,3326,227,1062,76,518,6,60,0,0,0,0
0.5,7.753014024473176,0.478515625,534,3512,198,898,56,406,14,134,0,0,0,0
0.5,12.076828391530562,0.5,512,3640,122,578,50,341,16,145,1,15,0,0
0.5,8.133130591010381,0.453125,560,3696,215,1052,83,558,8,77,0,0,0,0
0.5,6.607235140641725,0.482421875,530,3392,254,1234,76,556,4,54,0,0,0,0
0.5,9.651499258386133,0.5283203125,483,3178,171,762,56,365,12,117,0,0,0,0
0.5,6.090505161912548,0.505859375,506,3072,284,1316,62,491,3,37,0,0,0,0
0.5,5.450282594866305,0.4765625,536,3242,266,1228,78,531,3,24,0,0,0,0
0.5,8.467865909362915,0.6318359375,377,2338,170,736,49,339,5,49,0,0,0,0
0.5,8.645288715910384,0.4814453125,531,3486,213,1040,78,537,7,69,0,0,0,0
0.5,10.048613441437377,0.525390625,486,3202,189,862,59,428,10,107,0,0,0,0
0.5,12.127176922807172,0.462890625,550,3868,139,686,57,394,20,162,0,0,0,0
0.5,7.1368577615634585,0.453125,560,3666,239,1176,79,580,7,71,0,0,0,0
0.5,10.786283651293468,0.3427734375,673,4730,178,890,69,483,16,139,2,17,0,0
0.5,8.977870715176167,0.5537109375,457,3022,190,934,65,476,6,64,0,0,0,0
0.5,12.31872082779196,0.51953125,492,3404,129,620,53,361,17,133,0,0,0,0
0.5,10.794405570681075,0.5390625,472,3222,157,758,57,405,12,115,0,0,0,0
0.5,5.276190264688548,0.478515625,534,3270,264,1254,78,539,3,21,0,0,0,0
0.5,8.69397028964344,0.560546875,450,3038,156,790,70,483,7,68,0,0,0,0
0.5,5.160222245347871,0.455078125,558,3356,276,1262,82,552,3,30,0,0,0,0
0.5,10.171090470269338,0.607421875,402,2538,174,766,48,338,7,70,0,0,0,0
0.5,7.050656346671914,0.4951171875,517,3216,223,1012,74,478,6,69,0,0,0,0
0.5,12.034094864477876,0.3876953125,627,4452,150,778,67,465,23,166,0,0,0,0
0.5,10.357986798849359,0.568359375,442,2950,148,692,58,388,10,90,0,0,0,0
0.5,14.705157142151302,0.501953125,510,3556,129,610,55,361,18,154,0,0,0,0
0.5,5.099275576444415,0.5302734375,481,2762,256,1114,71,448,1,11,0,0,0,0
0.5,11.308351724478559,0.5283203125,483,3258,129,578,50,315,17,126,0,0,0,0
0.5,7.21217657844112,0.5,512,3294,236,1164,80,563,3,30,0,0,0,0
0.5,5.3757817004811415,0.4912109375,521,3144,230,1012,73,456,6,48,0,0,0,0
0.5,5.121363487325644,0.5185546875,493,2892,268,1188,71,499,1,10,0,0,0,0
0.5,14.135396125084936,0.4951171875,517,3588,133,608,52,352,19,167,0,0,0,0
0.5,9.58359357147383,0.48046875,532,3542,184,878,72,491,11,101,0,0,0,0
0.5,5.246553337242462,0.484375,528,3190,276,1298,80,564,1,7,0,0,0,0
0.5,5.466992716303415,0.5029296875,509,3094,251,1172,78,529,2,15,0,0,0,0
